original_index,true_label,predicted_label,actual_review_score,text
34659,0,1,2,game boring doesnt give excitement zombie movies move blocks try kill zombies get lifeammo try get chopper like forbidden island less thrills yawn missing fun aspect zombie shows like specializations character different weapons would cool blah blah im selling first chance get wont get played doesnt live hype im avid gamer zombie fan build board roll move shoot repeat till chopper shows
34670,0,1,3,another christmas present small looks much bigger picture little bummed size
34677,0,1,3,barn animals super cute daughter likes however complaint cow rooster make realistic animal noises duck pug squeek rattle like baby dog toys would prefer animals made animal noises going use speech therapy imitate animal noisesshe likes putting animals barn carrying around sound issue problem
34713,0,1,1,tiny one items buy line looks great open box feel like sucker looks like miniature version bought
34723,0,1,3,hot wheels ones thought ordered grandson love anyway set wanted suppose monster muttthis one dobermon oh well says sets may vary get pay find
34731,0,1,1,tray became deformed misshaped warped weeks unstable front raised back lower purchase wooden toys family never issuewhere wood becomes misshaped useless
34744,0,1,3,ordered three swings specifically description stated swings came connector hooks live africa getting things like specific hooks swings difficult task say least swings arrived happy get swing set connector hooks three swings children disappointed say least added headache trying find something specific developing country added aggravation product get hooks im sure kids enjoy swings hunt continues happy
34747,0,1,3,swing well made sturdy child loves unfortunately design doesnt allow adult sized tush sit without digging hard metal brackets hips bought child works mom would like least sit whileoh well
34748,1,0,4,fancy swing serves purpose well chain instead old rope fell apart us bought two really like
34765,0,1,3,bought book doadot pens year old loves paint makes activity book different coloring books images designed circle rounded shapes makes staying within lines easier using doadot pens one illustrations clown holding balloons doadot pens round makes filling circles easier counted illustrations looked like made work pens rest similar would find standard coloring book picture dinosaur elephant frogthere onesided pages last blank frames stretch life book id suggest making copies pages color instead coloring book also might want remove pages book put barrier table coloring paper thin enough colors leak throughoverall ok book go doadot pens regular coloring book would work fine
34773,1,0,4,threeyearold delighted wish headpiece would stay better doesnt seem mind much interested vest sword
34775,0,1,3,exaclty would expect plastic sword shield body armour kids love get pay
34779,0,1,3,son loved opened could put bulky back ties plastic hard keep
34781,0,1,3,son rather big halloween zip tie back get chest shield stay tape helmet baseball hat helmet would stay cute wasnt able sit wearing loves playing sword though
34788,0,1,3,daughter got year ago still uses dryer feel worth
34792,0,1,3,bought ten year old niece absolutely loved pinch budget really scored gift ive heard loves pull often everyones nails yes entertaining educational
34797,1,0,4,love beakers wish yellow one didnt hole bottom totally defeats purpose open mouth water supposed spill water leaks faster wanted cause holes bottom big otherwise cute
34799,0,1,3,nice things durable dont grow mold inside kids lost interest quickly still play staple bathroom
34823,1,0,4,got two year olds love complaint tracks come apart easily wouldnt recommend toy child really needs left alone touched tracks fall apart even try move really fun toy thoughamazing works together tracks real pain
34828,0,1,3,take outside get dirty immediately come ill try clean play home work alligatorlooks funny seems good size moold mean dosnt look small oversized
34840,0,1,3,toddler really never grew interested alligator trying scare mommy ha least walking toy make cool clacking sound pull dont knownot sure seems popular fun taking learning resources gingerbread snap toys placing openings alligators back thats really year old uses weve year ive tried get engaged pulling around colors bright seems sturdy dont think toy worth price said one child far maybe matter baby pull toys much preferred walking around using helium balloon similar effect pull toy go figure
34847,0,1,3,alligator cute daughter quite likes wood floors throughout house hes banished attic clatter noise loud fine problem wood pieces forming middle body really drag wood floor hes pulled along bit shorter wouldnt drag floor id much happier toy
34873,0,1,2,saw toy friends hose well much love plan toys one durable whatsoever little pot dents looked like something get cents definitely one child sorry plan toys time going different brand
34899,0,1,3,cant complain smaller expecting mini set company larger alot neat details kit things like banana mushroom dont cut open needless say almost year old complaints toy played afternoon
34925,0,1,3,lasted months rings started spring leaks light play sad bottom padding makes pool safe soft baby play
34927,0,1,3,loved daughter months old loved crawlingwalking put bag balls make little ball pit unfortunately kept getting holes couldnt find summer flat couldnt use
34958,0,1,1,really unhappy letters cant tell letter alphabet young daughter tell letters arereally bad set wished went magnet set basic block lettering
34991,0,1,3,wanted get big letters put yr old size right noticed chewing one letters paper coloring came caution watch
35001,0,1,3,recently got learn letters colors immediately huge success playing fridge way funpros nice box store letters magnet covers entire letter great dont slidecons blue letters least box navy really hard little one distinguish side magnet side blue blue like shown picture would make easier know difference durable expected times putting mouth could see color wearing offoverall okay really like melissa doug products one live standard previous purchases proven make quality items must skimped one live treatment little children playing possibly putting mouths
35011,0,1,2,last wooden letters covered one side thin piece colored paper instead painted paper peels easily wood coarsely finished makes easy splinter hold fairly decently surfaces refrigerator oven door size letters good lower case letters difficult distinguish would recommend product
35028,0,1,3,great children yr old son loves esp since fridge comes different colors problem found cheaper store ross toysrus walmart
35032,0,1,3,cant form sentences enogh letters even form words words need letters mot enough numbers either would rather buy plastic fridge magnets instead
35034,0,1,1,notice sun changed started shining directly fridge badly damaged stainless steel doors brand new fridge much say item causes damage item costs thousands guess one going trash
35036,1,0,4,received product today fun putting fridge month old pros pieces magnet covers entire back pretty solid chipped paint real risk choking hazard cons smaller thought lots little pieces manufacturing dust ie little pieces shaved wood magnet junk packaging nothing big annoying although pretty solid wood look little cheap bucks spent happy would recommend due safety fun kid far
35037,0,1,3,letters great easy readthe bright colors wood magnet fits entire letter drawback get little wet colored paper peel
35050,0,1,2,numbers single pieces different whats described actually individual digits plus math signs pieces number number number numbers odd digits either green yellow even digits red blue except pieces also come red blue apparently used even teen numbersmy set seems green yellow make nice color pattern red green blue yellow instead number green yellow seems somebody thought color scheme maybe got set
35060,1,0,5,always buy melissa doug wenever possible rarely ever disappointed packaged arrived time explained
35081,0,1,3,daughter likes first time used one colors broke inside got wet softened colors still use soon warm water hit like clay texture gets finger nails makes work
35088,0,1,1,much smaller appears picture bleeds colors everywhere got ended chucking
35096,0,1,3,writing star reviews head tried unsuccessfully get walls colors super vibrant love daughter could easily switch colors without placing soap crayon water thus letting dissolve get another color started cleaning immediately yeah gon na forever think hidden think let play sidewalk summer use
35098,0,1,2,great idea still havent able scrub red purple streaks kids loved used heartbeat doesnt last long however lasts forever still see red purple streaks months scrubbing wonder itll ever come might different bath tubs going love idea hate result
35104,1,0,4,nice colors work well tub surface id say trouble although end coloring water also kind annoying scrub work expected daughter enjoyed dont like hassle
35106,0,1,3,size great fact one great dont worry picking bunch done also break however round crayons tiny baths gone double size crayon
35112,0,1,3,son loves crayon dont mostly pita get doesnt wipe easily requires elbow grease maybe scrubby side sponge
35116,1,0,5,crayons smaller kids break pieces shower last longer reason find worth money
35117,0,1,3,lot smaller expected good size little hands decent bath crayon make sure wash color right bath time otherwise really hard remove without strong chemical cleaner came orange color missing broken inside star colors worked pretty well
35118,0,1,3,ive every sort bath crayon ok like munchkin ones much better arent easy daughter grasp use natural sort way draw
35123,0,1,3,crayon used awhile son works great even water however messy gets bath toys wish came kind cover
35127,0,1,3,year old daughter loved drawing bath couple colorsmainly red bluestain bit streaks tub bit stubborn remove leave temporary stain skin daughter thinks great
35130,0,1,3,bathtub toys delight kids love stay tub one amuses grandkids abit harder hold still enjoy though abit smaller would like
35131,0,1,3,toy seemed like great idea toddler really likes scribbling coloring certainly turned bath time adventure daughter loved crayon star smaller thought would fits well little hands unfortunately point daughter decided drawing mom even fun bathtub discovered crayons dont wash skin well ended looking fight gotten away several bruises crayon washed bathtub tiles well forgot wash directly bath dried got much harder get although means impossiblewhat like toy daughter dropped water bathtub crayon started melt probably pretty obvious thing happen still annoying significantly decrease lifespan toyin end ended throwing crayon away want daughter stuff body get fight every time entered bathroom
35132,1,0,5,kind pricey worth since doesnt break melt good idea wish carried stores instead weaker versions
35136,1,0,5,girls come visit dont xbox house boring trick
35138,0,1,3,rolling pin sturdy good size two year old play doh sticks pin wont come frustrating little one anyone solution
35175,0,1,2,bought christmas gift grandson cant comment yet likes pretty much expected ever please beware difference shipping cost huggable ad claims charged shipping dont think worth
35186,0,1,3,lot fun grandkids launchersbreak easily even supervised gentle use weve hadtwo break wont order
35189,0,1,1,give star awesome play enjoy get close stacking breaks basically buy cool toy get excited fun lets immediately adapter breaks easily kids cry spent money toy lasts tries
35192,0,1,3,fun little activity little girl loves dinosaurs absolutely exciting took forever wound extremely dusty used towel underneath thing way dust wouldnt get house reason didnt give five stars long takes getting plastic bones youre careful could wind ruining hammering picking away rock maybe soaked water outside may better quicker
35202,0,1,3,digging intermittently afternoon eightyearold son needed help putting pieces plastic together considers experience underwhelming worth noting spend enough time finish digging without much urging kids may enjoy kit better
35203,0,1,3,weve purchased many dinosaur kits preschoolers daycare theyve taken least weeks work find pieces small dinosaur kit pieces easy find set took days assembly easy display decent
35209,0,1,1,ordered two boys christmas son one like dogs ate whistles received ones pictured described two chambered edges left raw instead nice finished edges seen picture ive started return process hope hear amazon soon
35211,0,1,3,purchased toy two year old daughter fascinated choochoos hard see dimensions picture picturing rectangle whistle remembered childhood width height flat expected seems well built worry splinters wood isnt sanded also sound less fulltrain sound high pitched policemans whistle still great time different expected
35215,0,1,3,year old didnt big enough mouth get sound takes lot wind
35234,0,1,2,purchased crayola brand pad got money dont like paper due thinness waxy sheen one side im sure method madness ony cares two kids problems buy bang buck
35239,0,1,3,yearold daughter uses paper painting fingerpaints even though coated warps buckles paint dries dont mind much since stack paintings shes done ill get different brand paper shes older shell want actually display paintings
35246,1,0,4,tablet good size contains high quality paper sturdy yr old really doesnt much yet least smears paints around paper doesnt fall apart
35256,0,1,3,purchased ball year old girl suitable older child need coordinated year old teenagers loved able swing ball jump time
35260,0,1,1,good toy selection cord ball curled enough weight ball get circling around also pretty short gave item charity store
35261,1,0,4,rotating wheel led light inside lights wheel touches metal rails good makes rotation funny looking interesting kids time means batteries discharge leave somewhere magnets touching rails glow wainthe wheel also light much lighter expected means gather much momentum look magic models moves quick light back cant really feel travels back despite gravity strange way happens heavy quicklyrotating slowmoving wheels nevertheless worksthe biggest problem toy though plastic thing handle holds two rails together parallel nd day break although glued twice already still kids manage tear apart regularly
35270,0,1,3,ok toy go need something fast grab take along worry batteries going
35299,0,1,2,son enjoyed piano broke withink six months keyboard small makes easy little fingers carry around
35301,1,0,4,obviously baby grand boys like bang away sound isnt bad super loud like reviews said good price purpose
35303,0,1,3,reading reviews knew sure going small keyboard cmon people title mini electric piano mini like length little laptop im typing son problem pressing keys able play entire kid songs twinkle little star rockabye baby baby mine old macdonald etc songs always sing loves itpros bought keyboard looking lot pictures reading lot reviews seemed good accurate range toddler certainly keyboard goes g octaves f full range c c scale middle allows lot variety songs play opposed keyboards xylophones weve tried also every xylophonekiddy keyboard notes badly tune perfectly tune love another great thing black keys real keys actually play another piano got gift stationary pieces plasticcon lets face plastic mechanic wont stand lot abuse luckily wasnt concerned affordable little piano stood first days sons beatings hes bit rough toys around week half end dying tried replacing batteries broken oh well fun lastedif child overly abusive hisher toys great buy however like son child likes stand everything rough things id hold purchase heshe bit mature careful things fault really fault piano cute toy great musical range ill buy another year think hes ready
35307,0,1,3,purchased two two year old boys loved much one broke within couple hours causing lot crying fighting hope one lasts little longer cost good value suprise one broke fast
35308,0,1,3,toy small size dvd case daughter loves works great complaints lack power switchbutton volume control loud really sensitive hearing thing high pitched end drives little bit crazy kids toys annoying expected one goes beyond without able turn volume
35310,0,1,1,recommend piano looks cute extremely metallic shrill sounds pretty want hide kids
35316,0,1,2,pieces quite fit flush bag fell apart quickly sold cl went imaginets httpwwwamazoncommindwarewimaginetsdpbzdek set instead fantastic much higher quality piece fit together like tradition pattern blocks
35326,1,0,4,love melissa doug toys stand behind products sent replacements something didnt live standards expected set magnets pretty fun though kids never really interested get sometimes picture two get bored pretty quickly wouldnt call extremely durable cards cards get bent makes hard magnets stick board underneath big deal really mostly kids try recreate pictures board without sliding cards anymore gave four stars dont think fun kids id hoped would still wellmade good idea
35327,0,1,2,educator excited purchase toy year old grandsons know value using pattern blocks excited would able use magnetic board came excited board adorable cards go unexpected nice surprise however pattern block pieces durable would liked also slip put top cards people noted dont quite fit well would liked little hands becomes difficult task older children think would fine
35334,0,1,1,product worth much time money heres list problems poor quality pressed wood magnets smell formaldehyde magnets topped colored paper pressed wood easily chipsscratches white straight box damage paper layer pieces tiny comparatively wooden block brands learning resources brand almost pieces set choking hazards pvc storage bag im exposing child toxic phthalates skin touching bag inhaling offgassing product endocrine disruptors magnet backing easily peel cut shapes well lots little black pieces place box magnets stick well board pattern sheet placed use magnets board pattern sheets product art animal images nothing imagination geometric designs mean absolutely nothing mentioned reviewers blocks different sized counterparts printed sheet makes incredible frustration preschooler desperately trying make fish giraffe match sheet constant failure feelingpersonally going buy another learning resources parquetry set amazon instead zillion times higher quality learning design definitely worth dollars extra many years use md set would last purposefully week home light use
35335,0,1,3,megnets light easy move dont stay strongly paper whole set made strong durable thought three years oldnot best ideas cars since megnetic pieces stay well fall car use megnetic power
35340,0,1,3,range outfits accessories come doll pretty good magnetic strength quite poor dresses shoes keep slipping ballerina
35349,0,1,3,bought monthold daughter christmas cute played couple times since christmas complaint parts get tossed around everywhere theres nothing store also smaller parts make little concerning regarding choking hazard also getting lost sucked vacuum etc know toy meant three thats usually coveryourbutt stamp every kids toy even aimed two yearolds one toys think daughter grow time goes like dolls barbie thin perfect tiny waistlines huge breasts dolls look realistic woman mother daughter appearancecrazed society appreciate much chief complaint melissa doug could made way store outfits shoes bows hats etc even mesh bag attached back would appreciated prevented messy toy one unfortunately loose many parts time
35351,0,1,3,cute toy daughter loves tons better paper dolls played young complant box lid pieces buy plastic container fine
35357,0,1,1,toy terriblereceived gift daughter didnt even know supposed magnetic mention pieces fit properly daughter also stepped box got nasty cut careful would advise getting different brand good
35363,1,0,4,yr old doesnt seem mind poor sound quality gets bit annoying also extremely slippery used socks guess thats half fun good toy rainy days
35365,0,1,2,loved size loved sound could got almost fell stepping onto itso problem took socks thinking barefoot answer results decided slippery adult definitely slippery rambunctious year old really gets moves makes music
35366,0,1,2,excited get three kids figured would love never chance see right box playback didnt work would get stuck note every key stepped would sound reason gave stars features work received defective unit could lot fun playback melodies cute changed soon hit different black key couldnt really dance along itpiece advice dont wear socks youll floor know
35374,0,1,3,got map son thinking gon na much fun cant make real music stand middle put tip toes edge get clear sound
35411,0,1,3,since go fish usually game little ones little confused game marketed four year old cant play unassisted color names much advanced deck nicely made colors pretty little disappointed cant play rather play play someone else
35430,0,1,3,kids lot fun playing first week started get cracks foam part knew limited time left right couple days later son picked big chunks foam need something last bit longer younger kids probably isnt best choice
35445,0,1,3,purchased product didnt think fact snow live powdery havent able make snowballs yet live somewhere gets wet snow great addition winter play
35450,0,1,3,idea great bunch brushes much money bought tempura painting two preschoolers work fine lot bristles come loose paintif want bunch brushes play sure provide right size theres enough several childrenif want quality brushes wont shed bristles artwork junk course fifty cents brush expect
35451,0,1,1,brushes smelled toxic varnish applied handle obviously spilled onto bristles making hardi would recomend especially childi bought quailty brushes crayola even though dollars
35456,0,1,3,got time like paint brush even kids love feel like artist like drawing
35472,0,1,2,got son since loves cars movie pretty disappointed fact bunch ricer cars lightning mcqueen characters movie featured
35494,0,1,1,bought neighbor thought would great addition magnatiles didnt realize small would fatalities final recall magnetic buckyballs seems wise idea strong magnets near children even tenyearolds eaten buckyballs regular choking hazard child swallows two need get er see pulled either throat surgically cant trust wont swallowed even guest swallowed kids might tell since seem harmlessill let husband take office maybe make fun desk toy
35505,0,1,1,boring game would definitely recommend party game game simple theres strategy involved figuring saboteur look funner party game like say anything bohnanza dixitthe goal game get gold game played rounds round gold diggers goal build path leading card gold sabetours plan keep gold diggers reaching card gold turn players either pace card path play action card pass discard card action cards thing changes motanny placing path cards even action cards make game boring broken tool action cards played someone prevents able build paths tool broken forced nothing get right action card fix tool start building paths makes game really boring anyone keeps getting tools broken never get involved laying path cardsif buy game dont expect much fun please move find funner game
35562,0,1,3,price lumisticks good bargain purchased vacation last summer youngest family stayed visible dusk outside ever dark enough couldnt seen helped make sure didnt wander offof course wasnt using babysitter anything even remotely like something fun kids practical hough must say worked well see movement small children win fenced yard running around together wearing light colors younge ones little bracelets necklaces glowed didnt wander stayed right older kids parents
35569,0,1,3,sticks good pretty standard break glow sticks however plastic pieces turn bracelets glow sticks
35591,0,1,2,wanted give trickortreaters come straight sticks baggie connectors attach ends together since found easy activate glow accident meaning would faded done trickortreater got super careful loading connectors end person would one time done lost quarter early activation
35601,1,0,4,container cracked unusable rest worked fine complain arent bright enough crack crack multiple spots whip around distribute activator makes glow stick glow even bright
35609,0,1,3,worked good price people love glowsticks parties combined multiples make necklaces great favors
35611,1,0,5,seemed like basic glow dark bracelets bought one pack still used far used half one broken one shine pretty bright without black light course lot brighter black light seem little bit problem keeping snapped make sure break completely ends stay better much cheaper buying many get would definitely buy
35616,1,0,4,youd expect good price good quality normal glow time connectors work fine play though pop much use industry standard guess
35617,0,1,3,flying chicken good one careful stitching great fun funny form air
35622,0,1,2,purchased toy stocking stuffer used never heard
35625,0,1,3,purchased gag gift friend office great toy design could improved finger holes large seam comes apart extremely easy would much better gave bit room finger holes
35626,0,1,3,flying chicken broke flings fun lasted didnt last long sound hilarious
35627,0,1,3,come packaged nicely tossed box seemed like might used think last long used young children toss around made funny loud sounds fly far though
35636,1,0,5,yes item recalled ones selling part recalled set taken care wouldnt still selling recalled ones anymore
35673,1,0,4,purchased item year old daughter mosaics stick numbered sheets sheets made cardboard durable little difficult handle small pieces sometimes gets frustrated trying make make picture makes think would better suited child maybe help shes able work plenty supplies create many projects get lot use id purchase item
35680,0,1,3,got year old boys christmas never interested
35691,0,1,3,girls liked painting came time string fun ended difficult dad struggled bit finally got
35692,0,1,3,thought work keep kids busy sec pots small like soy sauce dish shot glass little
35694,0,1,1,first windchimes super tiny paint clean way decide paint outside
35699,0,1,2,bought mother law christmas daughters tiny year old agreed even thought tiny still painted made loves anything would never buy tiny cant believe charge much never
35700,1,0,4,soon saw online knew going one granddaughters christmas presents started paint right away thing disappointed size clay pots ad looks bigger didnt pay attention said size would liked better pots alittle larger thinking buying one granddaughter make also
35704,0,1,3,kit cute bought year old daughter paint painted ready put together noticed holes top pot drilled correct size string unable use thicker thread provided instructed lucky handy extra filament able string way intended aside cute daughter blast painting
35725,0,1,3,looked dimensions puzzles inches inches big hit kids
35741,0,1,3,toy looks cool designed well match tv characterit much easy play regular trains stay together roll well tracksfor kid trains many trains roll already may enjoy would try options like harold topem hat
35747,0,1,3,love rocky gets called needed save engines super nice eager help fun magnetic crane nice constructiondont love rocky doesnt full rotation goes partway crane cord short mechanism spool unspool rockys two cars dont hold anything plastic divider middle means nothing flat rest thomas tv series two cars really hold rockys crane horizontal crane rests dividers would much fun make rocky could put broken trains ibut guess id complain departure tv show doesnt fit tunnels problems hills due length build side track around quarry mine tunnel rockyif designed would made side cars could put engine guess probably wouldnt made functioning retractable crane seems like always stop working short time would made much better year old pull gordon oh indignity james muddy fens toby ran get sons favorite episode rockyit might made rocky bigger hit son doesnt play much due limitations set pieces
35751,1,0,4,kids like disappointed small lighthouse think much taller recommend dedicated thomas fans
35807,1,0,4,doubt well built pedal car made heavy grade steel substantial pedal mechanism solid tires metal wheels steering wheel rounded edges safety steering mechanism works well paint thick protects car rusting respects great little tyke car give four stars quality howeverweve car well year two summers three almost four year old rarely plays rides car much prefers tricycle strider suspect reason cant easily move pedal car feet ground doesnt like pedal motion sometimes pushes car around standing back cant steer pushing fashion guess think time played car might add total three four hoursi dont know might find child would play car lot hit miss thing id guessi suspect seat higher pedals werent way might enjoy moving car feet even think would awkward
35854,0,1,3,use new set every year classroom set duds either dried short liquid inside perhaps set older sets previously purchased dried work well children really love
35868,0,1,3,bought set larger variety lid colors reason alone trump melissa doug md containers lack though gripping area inner ring available md product result sometimes inner ring also pulled attempt remove lid also found necessary pull excess plastic around lip container production issue lid could click snug fit latter two points bit frustrating
35877,0,1,3,year old son likes build monster laughs play add various body parts problem doesnt ever pick play wants us together fine would like toy enjoys playing solitary also cooking dinner etc
35898,0,1,1,got based reviews saying really fun great little kids trouble puppet set use different things attach make new faces take ones already go remove fuzzy material comes puppet time make gross mess time tried play donated set goodwill
35907,1,0,4,thought would peel stick instead bubblegumlike substance kit sticks walls ceiling ran stuff tine stars left box anyways fall baby put little stars mouth choking hazardglows fine juts minutes enough fall asleep
35915,0,1,1,straps hanging bag broke couple punches year old thread used stitch bag straps fine fragile description states ages probably appropriate year old however gloves plenty big even year old also need get creative finding something low enough hang use rope hang doorway sway much punch measures tall x diameter pounds
35916,0,1,1,picked straps tears immediately even one hit hopefully sister law sew back together worst christmas gift ever nephew never able use
35934,0,1,2,recently purchased second set figure train set much poorer quality one purchased years ago much track blemished chips cracks miscuts bridge pieces uneven derails train frustrating two year old design set changed bridge shorter overall result slightly steeper version set fit together well figure configuration train tends derail track line well clearly manufacturing standards dropped quality design product diminished contacting melissa doug replacement track failing recently purchased set returnedthe first set purchased high quality well finished something would recommended anyone great starter set expansion set wooden bridge track first set fits neatly together first bridge relatively smooth based low quality recent set purchased would recommend consider different brand robs wife
35935,1,0,4,type toy seems always winner maybe glitz train sets basic durable nature small child limited attention span needs
35942,0,1,3,webkinz stuffed animals come code allows user register pet website child name pet decide gender log play buying stuffed animal also buying access website gives virtual money buy pet supplies virtual locations feed groom entertain pet assuming real stuffed animal sits alone another room virtual animal meter lets know happy wellfed neglect suffer least become less happyi suppose could argue good way teach children responsibility pets let feel real pet without messconsumers object excess use video games tv probably opt traditional stuffed animal come virtual counterpart requires use computer
35945,0,1,3,toys great websites fine kids love getting site jeez louise youd think webkinz federal reserve bank way make difficult create web account log save passwords cant change passwords ever cant change name toy ever cant change name toys owner ever got two toys mixed registered one wrong childs name bad way ever fix lose slip paper came toy youre luck forever theres online registration recover information almost want lose information youll buy another new toy start scratch inane unuserfriendly policies cause rate toy three
35953,1,0,4,ordered part daughters halloween costume dont ask anyway huge cute wants put room lay play much better expected massive dolphin
35980,1,0,4,son really likes play toy everything says however kinda flimsy overall would toy though
35983,0,1,1,sad part mt grandson would loved stayed together youre letting self frustrating moments fasten something sturdy save aggravation
35984,0,1,3,son got xmas last year still plays super sturdy thought going break fast didnt son rough toys takes small hot wheels type cars go faster others check label box try find correct cars canmy son got still loves got kohls laast year
