original_index,true_label,predicted_label,actual_review_score,text
68131,0,1,3,dominion noncollectible card game published good people rio grande games players accumulate wealth spend wealth make improvements town use improvements acquire land land equals victory points part whoever victory points winsdominion like evil cousins collectible card games game players must manage decks count cards distinct advantage dominion counting cards necessary successful even fun dominionbut serious tournament gamers card counting variety must count cards must manage cards put deck put cards deck purchasesplayers start cards estates copper players draw initial hand cards end turn muck hand hand left draw cards cards purchased go discard pile draw pile empty shuffle discard pile form new draw pileyou start game complement estates copper estates score vp otherwise clutter hands copper least valuable coin using starting complement must purchase valuable coins silver gold buildingsplayers want valuable coins get cards hands one time happen draw copper coins spend silver card worth copper gold worth players also need buy buildings buildings allow players take extra actions normally players get buildings allow players make extra purchases normally players get buildings give players special options like drawing extra cards causing opponents discard cards etc deciding buildings buy important buildings cluttering hand give necessary economic engine buy valuable land cardsacquiring land cards double edged sword one hand primary way get victory points hand clutter hand without giving ingame bonusdominion comes huge complement cards enough cards base game satisfy diehard ccg fans since dominion two expansions assuage dominions detractorsthis expansion seaside adds cards seafaring theme theres treasure map divers wharves ports expand territory provinces duchies onto islands expansion comes nice new mechanics like durationcards lasting effects discard themi two main gripes dominion tedious amounts shuffling players constantly shuffling decks tedious causes wear tear cards virtually player interaction dominion player solitaire game attack cards real interaction players play militia forces opponents discard cards thats player interaction auction system vying control center board driving cost resourcesjust player solitairedominion good quick game amount cards base game theres quite bit replayability expansions replayability years come dont mind lack player interaction excessive shuffling dominion probably scratch gaming itch
68135,0,1,3,fun expansion adds new cards box adequate room size standard dominion sizemy complaint cut outs one trying make room small annoyance among series great things saydominion game ton variety add another expansion expands base game much moreso tired dominion wanting spice things little bit expansion enough increase life game
68185,1,0,4,even though ceramic doesnt seem like break easily good case ok hold everything place used cheap disposable plastic doesnt seem like hold long without dishes helterskelter case may work well something keep space let sit case doesnt really matter much dishes nice
68209,0,1,3,yes wet expect buy toy advertised change colors wet put towel kitchen floor go lot pieces easy put together thought would pain says icy water works best found coldest water could get tap worked fine son keeps saying best toy everit cheap construction plastic little warped elevator doesnt go high top slide car wont really drive im sure says hot cold dunk tanks one hot dunk tank squirt bottle cold waterthe car change colors impressively year old love important thing year old also likes experiment car find else make change colors say pretty good learning toy respect
68218,0,1,3,beautiful dress bit snug barbie doll sure dress come tight barbie would recommend barbie doll perhaps barbie knock smallerit beautiful
68241,1,0,4,recipient great time toy ultimately matters however made couple assumptions toy disappointed received fault though case quick purchase like wasthis toy quite small basic lights special sounds much babyish expected spent time reading description maybe wouldnt felt way
68247,0,1,3,high tolerance electronic toys want throw buzz window said biased love leapfrog toys better buzz really looks lot worse person online
68251,1,0,4,son got th birthday year really excited quickly started playing likes way fits hands lessons challenging repeat things graphics dated much buzz talking way loud volume control even lowest pretty loud son sometimes gets bored minutes lack challenge
68252,0,1,3,son loves toy story bought several toy story items christmas one looked terrific son quickly bored tossed aside suppose depends child son learns quickly already knows alphabet loves fisherprice ixl learning system toy story cars games etc
68277,0,1,3,kids dont seem get tired legos probably interlocking pieces assembled endless ways set plenty colorful bricks well accessories wheels many easily identify partswarnings many parts tiny therefore arent youngest toddlers pieces get temporarily lost home lot faster siblings tear build take caution stepping small pieces hurt ones feet set date advance throw pieces away example set throwaway time months advance allowed feel good every day picked pieces knew would limited time period
68298,0,1,2,adult likes building jigsaw puzzles lego package dont think child would enjoy putting together items lego box small project puzzle trying find small pieces figuring go together leaves little imagination compared getting one two big boxes generic lego lego like blocks toys year old child one least liked us
68306,0,1,3,daughter got hours play pieces little misleading would still buy daughter happy
68316,0,1,3,dc universe classics yellow lantern batman oddity yellow ring tried get join sinestro corp due ability instill fear enemies batman used resist still batman yellow ring powers would somethingfor kidswhile batman hes weird looking one come accessory im putting medium low side many way cooler looking batman toys therefor adultsjust word package think cool character description text back covered obscured large sinestro corp symbol kind meta thing symbolizing point yellow ring taken overhis body normal dcu batman body muscular spiked wrist gauntlets cape cowl face supposed scary grimace really isnt menacing may need go pottythe paint clean normal edges yellow bit fuzzy side although symbol chest nice clean unfortunately color scheme work hey batman black suit one scariest individuals earth join sinestro corp well upgrade yellow clown suit trust us scary heck planets yeah really looks goofy yellow boots gauntlets jester like yellow detail torsoarticulation includes ball neck although motion side side ball pin shoulders pin biceps elbows cut wrists ab crunch cut waist universal hip joints cut thighs pin knees ankleshes got little collector pin piece validus also large yellow energy construct baterang fits fistthe cool touch package notwithstanding favorite figure wanted like face goofy paint bit sloppy color scheme suit goofy understand thats character design work still goofy character design like said lots cooler batmen lesser variantvailidus evil mindless beast funny since brain right popping head although bit sad story hes inches tall big beefy body something oddly scary unfinished look eyes exposed brain three fingers hand two toes foot add roaring blackness mouth hes bit nightmare brain well sculpted clear window plastic sculpted match brain gives interesting effect hes got enough joints pose well sports simple effective purple white black outfit truly nice addition ranks dcu build figures least stars
68318,0,1,3,figure bit bulky side joints bit stiff side look good collection would put front
68319,0,1,3,figure pretty cool issuesthe yellow energy construct stay figures hand wellthe yellow figures upper torso match yellow lower torsoall give figure
68338,0,1,3,expensive everything melissa doug good quality dont think clear two rolls paper thus ordered two got four know used thou
68355,1,0,4,purchased easel accessory kit didnt realize came two rolls paper returned
68357,0,1,3,well batterypowered hamster makes cute sounds touch nose makes cute sounds runs random pattern touch certain spot back make sure run table likely fall reason little girls years old love toy fact yr old crazy saw friends begged get one counting days delivery zhu zhu shes happythere one problem pet inside appeared original unopened box little dirty dirt little wheels shes using move around dirt fur theory pet refurbished possible manufacturing process dirty quality control nonexistentgiven low price upset surprised managed remove dirt let girl play
68361,0,1,3,thats kids ages think ton fun love randomness movements sounds think adorablei find obnoxious continue make noise well seems like hours played theres button batteries seem last fairly well considering still make noise even dont move also seem always find feet warning wheels go back forth turn dont let put pets hair becomes entangled way coming cut hair especially since button stop wheels turningi idea talking different modes havent noticed difference know kids havent either ill probably buy another one want great extra present grandma buy
68363,1,0,5,silly yes fun mention adorable months problems durability wish people would stop giving toys bad reviews mad markup suck toys fun much fun three year old sonand year old niece barely use accessories though sort waste money kiddo lets run around floor sometimes hamster ball stuff collects dust
68365,0,1,3,avoided getting sucked zhu zhu pet hoopla christmas season eventually caved childrens cousins owned couple blast watching little hamster make squeaky noises run around week two later mall picked pink jilly hamsterthe way hamster senses run wall needs back reminds roomba smart little hamster ive observed almost year old year olds great time however aware cepia company makes zhu zhu pet recommends toy year olds researching review found zhu zhu pets almost recalled high level antimony dangerous metal though consumer product safety commission deemed toy safe would probably still keep toy away younger children may put toy mouths safewe return zhu zhu pet weeks worked intermittently would make high pitched noise would move forward unless gave little push ordered replacement online hope one bit durablezhu zhu pets definitely fun little toys though kids may entertained think vast majority toys make sure age appropriate play supervised responsible kids safety
68366,0,1,2,endearing little toy hamster though really much anything except speeding along floor uttering bizarre sound effects totally lacks educational value really teach children responsibility comes raising pets true sometimes hamsters fun playing another person possibly try race albeit doubt owner zhuzhu pet control playthings path entertaining slightly really
68367,0,1,2,daughter recieved xmas gift rarely plays w stupid mouse calles scares hershell gets pinched wheels strong motor almost every time plays would rather turn put chase runs screaming
68375,0,1,3,highly realistic highly small snakes educational scaryminiature representations much larger snakes okay space limited
68414,0,1,2,purchased longstrike add cubicle arsenal work considering nerf products meant children review might geared toward child thinks deems good try highlight pros cons product compare rest nerf lineup used work also longshot raider vulcan maverickoverall build quality toy gun fairly good blue plastic camo design raider durable sense dropped carpeted flooring height feet nothing far broken cracked feels fairly nice hands addon plastic accessories looks nice longer barrel iron sights nonadjustable butt stock bolt action slide mechanism fairly smooth identical stock longshot racked give gun rifle feel think hasbro intending ammo clips interchangeable raiders drum magazine however quite awkward hold drum place cubicleoffice area used fairly large full rifle format compared raider extra ammo clip holder fixed stock nice touch however little difficult get magazine inserted six shots go fast office firefightwith reverse plunger system applies power darts dart range limited fairly long hallways longer barrel attachment added range velocity fairly poor actually would describe dismal longstrike looks rifle let assure accuracy well like im expecting super accurate shooting foam darts duh full barrel test shots showed longer barrel configuration greatly reduced range due friction dart significantly improve shot accuracy compared builtin barrel stock firing distances less nonmodified raider feet unless arc shot suppose near closequarter cube battle would suffice remember comes noncollapsible stock maneuverable longstrike limited rate fire especially bolt action iron sights look nice pretty worthless even elevation hashmark gimmick reminds grenade launcher sightmodifications ugh dont get started get edge cube warfare try best get range better accuracy first thing remove air restrictor disassembly longstrike relatively easy need two different sized phillip screw driver bits plunger system comes two screws get access spring assembly extra long drill bit portable drill able remove restriction fairly easy added feet range darts also increased bolt firing noise significantly still yet sourced stronger aftermarket spring yet however mcmastercarr seems size compression springs need later figure longshot modified ar spring forearm shotgun pump air restrictor removed raider air restrictor removed well dont think longstrike ever get potential longshots range wo heavy modification existing barrel upgraded spring andor dart changesin summary dissapointed nerf longstrike neither accurate power get range youd expect long strike want good shot blaster decent range get longshot wo extended barrel junk modify much potential want high firerate close quarters definitely get raider foregrip pump action want good looking gun well guess longstrike strikes maybe ill change mind suitable spring replacement found increase rangepower would recommend skip one
68415,0,1,3,long strike replacement long shot nstrike range much hate talk range feel toys long strike one expensive nonmotorized nstrike blasters sniper rifle doesnt enough range justify cost doesnt include many accessories blaster replaces plus side range roughly nerf blasters looks awesome important feature unless sniper heart id get raider instead
68417,0,1,2,powered blaster especially barrel attachment clip loading priming easy stock comfortable irremovable attached sight attachment looks cool useless practice
68418,0,1,2,longstrike reshelled recon means firing mechanism recon means shoots far recon wish nerf would stop making reshelled recon ex longstrike deploy raider alpha trooper best alpha trooper since get feet slam fire youre looking nerf gun shoot far get longshot stampede youre picky prices get nerf alpha trooper
68419,0,1,3,recently bought son longstrike cs fred meyer nerf blaster one designed play wii nerfnstrike game son hype see real one manufactured uses along various nerf blasters pretty often pros cons agree blaster followsproslighter longshot cscool lookdesignfires lenght longshotconsthe stock doesnt adjust removeable connect itit bipod folding legs snipering stomacheand remember slot keep secondary clip inaside decent blaster family like collect nerf blasters id recommend able purchase select want best nerf offersid suggest going longshot cs
68420,0,1,1,gun looks great child likes develops little shooting skill since power darts barely make across large room maybe could go feet degree arc expecting something could least target practice across small room without aim feet high play arc really lame product called longstriketo give idea range hold gun level feet ground dart land gun lengths end barrelare lawyers really much threat padded foam fun jeeezzzzaddendum springstretch air restriction removal mod youtube thing shoots great feet nice whiz darts sail spiral differently way really get good least peg something lucky also gun glued one place inside unlike youtube mod gun make difficult mod easily cracked apart without damage internal parts mod wasnt easy thought quite parts springs keep track fit back together took minutes
68423,0,1,3,particular vendor purchased brother collects tformers transformer hefty dollar price came less perfect condition paint misappropriation wings chipping paint left sour buying toy expensive figure great dont get wrong id buy store see first id ever buy another transformer online vendors toys like far expensive getting product asthetic defects warned collectors
68428,0,1,3,pool cute safe children supervisedholds inches waterhas turtle head shade easily blown personal size first pool children get used pool feel secure yrold loves overpriced like blow toys leaks dont expect last couple months
68444,0,1,3,looks bigger picture actually fit toddler time sun shade thing pretty neat though actually works
68447,0,1,3,cute pool canopy nice addition would much better manufacturer designed separate chamber frog head part pool stress point especially tempting child pull gets little tear entire pool loses air sprung leak first time able patch base nicely cushioned
68461,0,1,3,bought game family three children ages seemed love idea game playing began became frustrated move floor find items got frustrated couldnt find things right away played number times time wanted play short time easy never able spin everyone way island pigs ate food
68469,0,1,3,pretty great clever game three year old daughter enjoys one complaint though spinner hard spin little hands super cheap bad rest game well made kind puts damper whole game kiddo keeps spinning one notch every time played chutes ladders tonight quality spinner good game spinners chutes ladders cost busytown richard scarry shame poor spinners
68492,0,1,3,pretty fun game takes minutes cute look objects probably better kids watching busytown netflix tv something
68536,0,1,3,cute game purchased granddaughter christmas gift almost much fun putting little player pieces together playing game
68537,0,1,3,got yearold trouble finding someplace house feet put also needed find place could sit either side dogs saw us floor came started walking caused game pieces slide place like concept hard us play
68582,0,1,2,real letdown kit absolutely nothing special hoping bits would either clip rails allow keep balls track allow complex shapes easily made eg sections cut degrees make circular paths rectangular blocks pine wood result year old finds frustrating understand mind loves magic sets snap circuits slinky things boughtthe balls set pingpong balls sturdy feel little cheapoverall wouldnt recommend kit flexible also unnecessarily difficult things
68613,0,1,3,im sure comes surprise anyone helicopter broke three hours play also come surprise chargetime playtime ratio idealthe instructions clearly state need charge helicopter minutes expect minutes flight time actually got minutes play time charge since flying constantly play time year old son got good controlling almost point able really steer flyingbut three charges presumably crash though witness longer holds charge something rattling around inside minute charge fly rotors turn much fun clearly brokenso three stars lower really fun lasted knows maybe youll better luckthis helicopter loud many small small rc helicopters seen heard
68619,0,1,2,air hogs sharpshooter lot fun fly bit tough trim especially trim changes battery charge changes however get trim sorted sharp shooter flies quite well since channel never hover design always flies forward doesnt fly fast great beginnerluckily sharp shooter pretty durable took full month abuse hitting ceilings walls floors couches etc eventually things started break fixed epoxy however tiny plastic bar connects rotor balance bar finally broke could epoxied helicopter fly without connectionthat leads huge downside owning air hogs sharp shooter replacement parts none sold spin master manufacturer air hogs different companany sells generic replacement rotor heads work sharpshooter dont waste money options fix sharp shooter threw awaysharp shooter pros charges quickly easy learn lot fun fly durable takes lot hits lives fly againsharp shooter cons buy replacement parts eventually break might well throw away channel hover must always moving forward charges radio reduces power radio batteries rather quickly based know another heli one way overpriced would recommend buy helicopternow youd like buy helicopter thats even easier fly channel hover gyro controlled stable hell buy replacement parts may humbly recommend syma also known sg gyro controlhere recommend syma tossed air hogs sharp shooter really missed refused buy another due lack replacement parts therefore bought syma sold amazon buy less free shipping thats less air hogs sharp shooter read careful getting fake ss one got amazon real thingflying syma makes flying air hogs sharp shooter used seem like dinosaur comparison flys dead solid perfect didnt even trim right box great little helicoptercomparison syma air hogs sharp hooter ahss channel ahss channel gyro ahss gyro makes flight stable hover without effort fly forward backward ahss would fly forward powerful quicker reaction time ahss sg power recover quickly mistakes crashing ahss started fall could bring power fast enough save sg charged via provided usb cord computer even acusb wall adapter ahss charges radio conroller sg flies minutes charge ahss flew minutes max sg costs less ahss every sg flown three different channels ahss purchased specific channel important purchase spare parts sg ahss zero available replacement partsplease want inexpensive helicopter learn buy syma read full review helicopter going amazon looking either red yellow bought
68627,0,1,2,though fun aspect toy disputed helicopter play quite fun overall didnt enjoy toy toy took long time charge got minutes charge really lot time fun begin learn complicated controls time another lengthy chargei also unhappy durability helicopter though controller heavy feels like something much expensive toy helicopter felt flimsy week playing began fall apart eventually broke entirely able hold charge whatsoevera bit pricy long charge durable negatives overcome fun aspect toy recommend friends
68635,1,0,4,last year son received one original air hogs helicopters well holidays wed gotten one cousin gift understand favorite son wanted one toothe first one received didnt get ground returned promptly replaced one worked really enjoyed like boys said would even btter lasers could fire missiles guess company listed audience year later one came along note lasers maybe thats store next generation fire missiles said one favorites genre remotecontrol things fly one best found price rangethe reasons gave instead pretty fragile asked one bought last year said end demolished crash landing sometimes charge runs brought takes much longer charge flies maybe half ohour minutes air practical reasons guessing could much bigger battery would get ground go high maybe feet occasionally maneuverable would say point ymmv son considerably better steering around obstacles real limits doall said fairly inexpensive reasonably expect perform like rc planeif kid wanting one high end models range performs well costssome pieces replaceable unfortunately old one pieces broke take care missiles especially around young children pets former would considered choking hazard latter well go get new ones happened us many occasions similar projectiles terms household safety pretty light something going cause damage around house would guess year olds could trusted alone main issue potential loss small projectilesas title suggests son really likes part happy
68641,0,1,2,original havoc heli syma compare trying fly one around times really impressed alldurability wise controller feels solid heli seems able take knocks well others class method charging use controller works put hurting batteries would suggest going rechargeable batteriesthe missile firing neat seems work well one fatal flaw aiming nearly impossible followingmy main gripe flying around feel like suggesting something may may throttle control rotation control plus trim knob using controls get heli stop rotating long getting hover constant altitude trimmed rotate doable soon increase decrease throttle starts rotating around using stick counter doesnt seem work well either sometimes trim flying good turn let go goes back rotating around however wants isnt consistency behaves believe heli operating properly think symptom design people may think coolest thing ever experienced another heli dont like itcomparing original havoc heli work similar ways seem able get way control havoc heli compared syma syma feels like rails way control stability advantage syma another channel forward backwards movement syma also comes ingenious usb charger use instead batteries controller usb everywhere saves use controller batteries kicker cheaper helioverall fell missed mark one would suggest look different heli
