original_index,true_label,predicted_label,actual_review_score,text
100666,0,1,3,love game purchased brother birthday play quite often deluxe edition doesnt really add much regular game want board help compare position players get deluxe
100669,0,1,3,munchkin deluxe players ages average play time minutesfirst want mention clean simple always makes happy arent many components sorting cards extent post game celebration cards well done maintain light pgesque humor thirteen year old stepdaughter chuckled card featured troll reading porn magazine everyone playing enjoyed discovering new card mainly see kind silly joke pun itthe game mechanics encourage social interaction always plus youll often see two players agreeing work together cut treasure cards another player throw card throws wrench well laid plans kids active trading items discussing bonuses one anothermy half unfortunately like game cut fifteen minutes first different cards overwhelmed wasnt sure everything watched us play helping grasped basic concepts didnt find fun dont fault everyone different taste games enjoyed lost cities nile deluxor comes someone likes doesntthe kids loved often times let go town thing sat back nodding sagely completely oblivious lost anthony jr carolyn devonn vinnie jr enjoyed battling monsters level ended reaching level nine time became furious fight see could beat next monster appeared turn first got monster thought game bag attack power gear bonuses four kids ganged played every negative card beat lost die roll ran died next turn carolyn drew level two monster one cards left stop used easily pulled ahead victoryas bit luck drawing cards continuously draw curses instead monsters may able advance quickly someone else catching difficult youve bad run cards munchkin fun little game five six us enjoyed playing recommend giving look
100671,0,1,3,young adult game play good game made well boys play
100677,0,1,1,game fun first time seems frustrating additional plays game draw hours needless happen play people happy let someone win close enough ok rarely happens games take plus hours
100679,1,0,5,really like game takes thought hard play first time second game always fun first
100685,1,0,5,box doesnt well storing cards starter deck compartments fit cards one way pretty limited however board miniatures make huge improvement manually tracking level pen paper
100690,0,1,2,husband big fan feel brings worst people feel like strategy place win rug ripped fellow players fan opt cooperative games one totally uncooperative game dont get wrong quite competative game goes far fun
100697,1,0,5,love game one first seems complicated times gets better better deluxe version way go regular one lacks game boardand finebut ended making paper board keep track levels con game isa little rough language wise bastard ecti realize seems silly change one thing would
100703,0,1,2,way complicated family unfortunately reading box made sound super funny characters really funny spells hilariousit really sounds great play tons games time magic board games card games etc apparently advanced family gamers rules way complicated found new home bottom pile
100705,0,1,2,game came recommended fact gave rave review perhaps expected much silly fun fantasy game wife really disliked humor certainly adult targeted wanted yearold mother playing overall game experience wasnt quite right g rated crowd certainly hard core strategist playerspros allow crowd play silly fun hard core strategy good audiencescons high luck strategy game adult themes game went long
100710,0,1,3,love weight sturdiness piece wished printed one letter per card instead two sided print
100713,0,1,2,like toy baby doesnt seem like much ring helps keep carts together seems baby doesnt like feature much
100722,0,1,3,year old daughter loves game game get motorized pond ernie middle ducks shape ducks made decently durable plastic ernie made vinyl material dropped several times still held well love educational options game work shape recognition square triangle circle star color recognition shapes red orange blue purple also counting ducksas much love game concept sound grinding gears motorized pond extremely loud annoying wish manufacturers could find way quiet game would enjoyable play find turning quickly rounds tolerate minutes time also ducks tend get stuck corners pond start pile top one another pond end falling unless get perfectly spaced frustrating also concerned first times played burning smell coming bottom motorized pond wondered maybe gears overheating smell dissipated rounds overall great game tolerate sounds manufacturers need go back drawing board mechanics game
100734,0,1,3,avid scrabble player decades tend prefer quieter board game see game would appeal young adults sound effects fast paced wish way turn sound distracting got nerves half hour play game hours better plenty fresh batteries
100735,0,1,3,first isnt turbo read electronic extras added version scrabble doesnt claim turbo version scrabble slam card game thats already pretty removed classic scrabblescrabble slam nice quick card game play youre waiting dinner long afternoon friendsfamilywine sort game spell word cards players try make new words changing one letter eg slam slum try first person use letter cards fun occasional brief bursts gets old pretty fastturbo slam game unnecessary addition plastic box makes loud noises prompts win action cards cards winner person slaps box first things like get rid cards means quick reflexes overcome slow wittedness guess could pro con also annoying headacheinducing doesnt really add anything game unless youre trying make sure smartest person playing isnt always winnerbottom line unnecessary addition plastic batteries included noise dumb game already way dumbed poor relation scrabble
100739,0,1,2,adding grating soundeffects yield better game maybe player elementary school fact would appear game geared toward young children since demands little lexicon eightyear old reflection fastfood culture flimsy game fails offer hint challenge makes plenty earpiercing noise greatwhile game may seem like economical find aware batteries included also rest assured plastic housing withstand little abuseif one wanted find positive game somewhere perhaps one could say wellsuited travel quite small easily fit carryon bag even still overly generous since game isnt entertaining educational stimulatinga rare misstep genuinely iconic brand pity
100745,0,1,3,thought would great portable gamei love scrabble thought would interesting variation yet negatives kind outweigh positives game way loud volume control instead making game faster paced exciting feature ends annoying card represents letters easy forget side youre looking large letter choice corner never seemed remember cards weirdest thing somehow time weve played end trapped either word join coin letters left hands couldnt finish roundi sure play times dont think favorite
100748,0,1,3,come family scrabble fiends play often lots intensity parents taught brother play brother long history playing scrabble got chance review game took itand ultimately disappointed although placed scrabble brand anything like original game people enamored original scrabble game andor like manipulating words might ok game
100749,0,1,3,feelings product mixed weve long fans scrabble thought wed shake things bit trying different variation game electronic turbo slam device first required aaa batteries included device slammed pretty loud sound effectsmusic found annoying short also thought much commotion everyone trying slap cards change letters wasnt crazy making letter words adult baby boomer much prefer standard game scrabble quiet relaxed educational word potentiali see would great game parents play young children help get interested learning new words would use educational tool instead feel pressured make words record speedon hand speed noise factor would probably appeal lots teens overall game relatively inexpensive worth try families enjoy word faster paced action filled games
100752,0,1,3,played regular scrabble slam couple kids found moderately fast paced fun card elimination game based building four letter words first player use dealt cards moderate skill involved best player made words able use cards firstscrabble turbo slam levels playing field introducing turbo slam unit game changing cards play game turbo slam unit battery operated box makes noise plays music turned turbo sound played first player slap top box gets draw one game changing cards instructs player pass number letter cards players take cards players generally one hits top turbo slam unit often gets pass cards thus win game kid extremely advantageous feature speed trump skill additionally communal slapping albeit top black box encouraged requiredshould adults play game without kids probably played game husband sultan scrabble rainy sunday results fun first making four letter words quickly fun short amount time gametamelamelaneyawn noise music part noise trouble recognizing turbo sounds rest cacophony one game husband kept hand top box slapped away sound quickly handily next game threatened hit box quickly handily alcohol involved however think would greatly improve game adults play without kidssome detailsrequires three aaa batteries includedbattery compartment access requires small philips screwdriveralthough game box approximately square actual game inside x turbo slam unitthe cards instructions housed drawer turbo slam unit
100769,0,1,3,game includes two launchers flying disks try fly two level boards one upper board one lower board get four row setup teardown simple quick easy stores nicely box comes takes practice first general easy young children learn play get rather crazy pieces flying everywhere overall really simple gamecomparing original connect modified connect game less game strategy game chance less frustrating younger players levels playing field playing young children flip well even better adultsthe drawback think cheap flimsy plastic boards quite sure long last crackingalso product might improved launchers attached better assure close targetoverall id highly recommend looking something entire family play
100776,0,1,3,got game amazon vine program thought would great game play sonwhen get game small amount assembly required need snap legs plastic plates disappointed find plastic plates cups pretty low quality made packaging plastic solid clear plastic whole thing assembled pretty wobblythe launchers easy use year old son problem using aiming cups whole nother deal hard get rings launched cups hard aim get go wantthe game pretty simple like original connect couple different variations games play hard keep game fair though since people need sit exact angle distance equal chances hitting cupsit fun launch rings fun quickly wore played one night havent taken since think cats fun chasing rings across floor collecting flooroverall okay favorite game want actionbased game play kids tryker plunk gameorhungry hungry hippospros easy set launchers easy use lauching rings somewhat funcons cheap plastic trays wobbly set launchers hard aim hard make sure everyone sits positions equal distance angle limited fun play times done spend lot time crawling around floor picking rings assemble everytime take play
100787,0,1,3,kids good time playing kept occupied quite awhile easy learn play adults may like also
100792,0,1,3,original simon fan excited see toy available updated games sign unfortunately game could simplified areas lost luster othersthe cool thing cubes speak lined move order always red far left yellow blue finally green impressed land wii ds son notthe main pro game excellent memory skills four games challenge mind sequencing short term memory drills main con cubes made sound remember original slightly different tones color thus working another sensory systemi read directions figure work cubes like others mentioned son figured sans directions four games relatively easy figure get swing itby pressing green cube classic simon starts pretty slow son quickly lost interest problem hard time figuring switch games kept turning maybe smarter cubes would preferred switch one specific button switch games make easier transitionthe game nice size would easy travel probably couldnt play games move cubes car need hard surface could play simon classic routemostly felt like game went market kinks worked recommend game vein would pick bobit
100793,0,1,3,wanted plain old simon play version need press certain color certain amount time lose directions may remember press etc
100797,0,1,3,kids certain generation original simon says game dinnerplate sized heavy batteryconsumptive fun nonetheless memory game also close encounters association used imagine communicating aliens playedthe variations original game go either keychain sized minis significantly expensive variations simon flash likely better value either original game four games intuitive amusing played basic game six yo took immediately others couple yos also greatly captivated small size light weight make onthego possibility wella downsides however bits four identicallysized cubes requires aa batteries ive gotten set yet light sound generators accompanied proximity sensors measure location id next cube must power consumption batteries could become significant costthe original game allows use twopart yellowish shell keeping individual cubes together also good way store game others involve moving cubes around seem work best pretty careful close alignment yos found annoying imagine game working best music stand slanted surface directs alignmentthis would good choice birthday present yo even good game senior memoryretention tool still allows us pretend communicating aliens
100801,0,1,3,remember old simon game childhood years later simon technology upgrade pretty new packaging still retains classic fun original game new version colors separated distinct cubes cubes interact work together make four different games reading required opens kids different age rangesto start game touch cube corresponding color green classic simon remember follow match color sequence keeps getting longer longer yellow lights goal find secret cube order need try line cubes order game looking lock cube right sequence light turn youve cube lights shut blue secret color similar lights goal find secret cube order turn cubes color time though time lock cube place colors change youve cubes show color red shuffle game flashes sequence colors match itthis game comes electronic cubes game case great storage required playing games also comes aaa batteries cube requires also like cubes automatically turn use conserve battery lifeoverall think new technology offers nice face lift classic game take points played game year old year old year old boys immediately grabbed game started playing first thing found instructions fantastic kids readers still needed adult intervention explain rules wasnt huge deal world son pick ds game learn fly feel like game could better marketed instructions clearer got rules played game one time done thats game relegated toy box graveyard never played give toy stars parent perspective find toy educational durable entertaining stars kid wont play none friends play wasted money cant recommend one sorry simon youre cool todays kids standards
100811,0,1,3,like reviewers remember original simon cubed version gets high marks creativity evoking original game fond memories swingset seesaw years ago long would modern updated version interest yousimon flash four ingenious individually powered cubes communicate theyre together menu mode four cubes distinctly lit red blue green yellow lights touching cube initiates one four different games testing memory deductive reasoning youve correctly done game cubes light green gives cheerful chirp fail lights go red buzzes disapprovinglyits good fun small portable imagine taking trip beach cabin dont expect junior put gameboy ps controller start playing admittedly ingenious cubes
100828,0,1,1,kids really wanted due advertisements however really dont play ages
100830,1,0,4,good fun toy game although theres much kind thing play little put multiple modes play multiplayer games wont stay shelf foreverthere good bad points bad fact loud annoying good headphone jack bad fact shake sensor tricky frustrating younger kids good fact shake sensor folded unit causing skipped entirely good nice selection game modes bad fact order unlock one basic tell mode reach score previous mode around second per move doesnt sound like much takes lot patience practice string many moves together without messing note dont unlock multiplayer games instruction variations example tells color control hit rather namethis reminds old simon game far sophisticated classics stick around even change times still simple fun wont play two straight hours youll probably try tomorrow
100834,0,1,3,bop looks fun commercials grew tired pretty quickly bit like rubiks cube youve figured doesnt take long keep messing people including kids able master call response commands pretty quickly theres fine line challenging frustrating however kids cant get past first steps multiple tries theyre likely toss go find something productive least make progress adults takes minutes master great idea would fun variation games discernable difficulty setting may actually available since instruction manual included hard know
100837,1,0,4,bop around long time nothing new played kids tried seem many times could twist pull spin horrible kids loved fun party game pass around see get best score also stressful trying right command brief amount time game gives end toy doesnt hold interest long family quickly grew bored consigned heap toys brief moment sun
100839,0,1,3,pros game could played anyone teaches listen recall hear fun play small group alone great game coordination brain work hands funny fun comments pieces loose witch hate kept kids busy awhile hold couple attentions min might gone get used gamethe cons gets annoying especially room someone else plays wish could turned way
100888,0,1,3,doesnt much make noise flash lights gets job done found another one play much says name heroes one doesnt talk say name heroes worth though
100895,0,1,3,hey sunnydale girl ha great theyre like ones kidexcept added handsi stupid feature david lost boys action figurewhich dont even anymorebut also like okay action figures mentioned specifically collection st xtra hands pain really screw get inwhen dont really need themand claw feetarent coolits better plain blue boots even though still think great remind much ones kidthats one gets
100904,0,1,2,toothpick much large get tightly packaged teeth next time purchase box toothpicks perhaps floss
100908,1,0,4,well item hasnt arrived yet doesnt matter helicopter died sure fell sky lower rotor tail rotor quit working bummer checked see loose wire something found nothing fun lasted well finally arrived late little helicopter died already shipping kinda slow doesnt matter product ok
100911,1,0,5,quite durable isnt indestructible broke rotor tail fins fell height tail hit edge table focused force cracked pieces easy repair kit
100926,0,1,1,daughter excited get also got new bike easter mountain bike cant put type bike put set back breaks cant use put old bike still ride
100941,0,1,3,bought daugher encourage crawling might well kids didnt lot interest makes noises rocks back forth often ball come cute play would suggest elephant shoots balls air products leave house looking like ball pit either way fun
100942,0,1,3,ordered gift godson seems decent enough loses interest pretty fast durable product though
100945,0,1,3,month old giggled first playing put balls grabbed balls came music played immediately picked ball put mouth minutes playing ball picked unit put mouth lasted bit donethis approaches anything given isnt toy think toy one little fun later interact rather tasting think year old fun babywill post update shes little older month old similar may want wait
100948,0,1,3,year old boy year old girl year old boy love playing cars trucks trains etc boys favorite toys geotracks trains tonka dump truckthis truck built sturdy enough take year old beating plenty safe use imo makes plenty noise entertains bit week moderate use year old rarely plays older siblings dont give attention whatsoeverfor price kids would prefer whole bunch bubbles
100954,1,0,5,soon car truckloving saw take box feet waiting luckily somewhat patient secured cardboard backing twist ties okay maybe attachment specific place go pieces also fit every spot creative fun think played hour straight would nice volume button wasnt annoying maybe son likes playing truck wasnt terribly making make noise like tonka toys thing sturdy use week dropped played cement still look good works theres much educational value able creative putting pieces different places fun toy son loved much im rating five stars ill come back update use bit longer
100955,1,0,5,came mail yr old son sitting next opened box started see inside could barely sit still hes doesnt sit still much anyway loli took package box immediately started trying rip box got open trying rip packaging holds toy box way much always finally got strings hold showed parts go onto truck dont forget change sound mode bottom like immediately zoomed truck across floor banged tv stand got excited made play sounds againwe opened afternoon fell asleep never stopped playing entire time laid took truck soon got playing againim pretty sure one winner preschool boy crowd
100956,0,1,3,bought year old nephew loves trucks trains thought would nice truck ok pieces attach truck make different sounds pieces makes hard push good pretend fun takes hand room getting frustrated noise making toys young age group love hearing creative making truck noises toy everything isnt engaging gets bored quickly
100958,0,1,2,year olds like thing put parts holes truck talk parts go hole sayings change different part used cant put anything truck bed move think kid saw racing thought would race far since christmas played less minutes truck looks well made parts going lost broken soon
100964,1,0,4,maybe kids get bored easily many toys much one educational toys keep busy hours one religated ignored toy pile dayspros durability took one heck beating year old month old seems worse wear attachements even stay pretty well rollingits expensive though amount plastic get really isnt worth itconsnot enough features hold older kids interest states makes additional sounds added piece figured minutes still wasnt vast array least didnt find differences intriguing enough change partsit doesnt move child provides motion thought would nicer could move least pullandrelease feature cheap cars stores pull release kept kids interest longer one soon abandoned chuck went back cheap cars could send zipping back forth across roomi realize course every child different also reluctantly admit older kids somewhat high maintenance keepusentertainedeveryminute children like dont think would good investment part judge
100965,0,1,3,yr old nephew play min lost interest although says dont think advanced toy truck owners many toy trucks bigger ones one talk parts think toy suitable year old parts swallow pieces big enough yr old attach truck button big enough yr old press talks think good toy dont feel like yr old
100978,0,1,3,product described arrived time without problems power ranger training gear items made ok seemed would last
100982,0,1,3,game positioned oddly complexity game play makes agree rating theme topic attractive much younger audience almost year old loved seeing animals ghost electronic chest year old found far childish say nothing year oldthe back story trying solve mystery stolen ring time limit must solve clock tolls six eight suspects whose pictures eight cards go room room loosely determined roll die press buttons chest search room talk animal feed animal return tells clue attempt magic try open chest need done specific order gets bit confusing perform function room multiple times eg search room several turns later complicated process keys food accumulated ghost adds randomizing elementwe found many things unclear many actions one take per turn try magic come doors game never need opened win accumulate one key used go away go back pile significance cat cardeven though didnt know game seemed work ok feeding animal told thief short eliminates two suspects sure enough pictures eight suspects shows two short ones goes several times pool suspects reduced one thing game tells much year old simply find challenge identifying two short ones ones hats ones long sleeves simplisticso goes periodically clock sounds going noon towards six received last clue narrowed field one suspect coincidently struck six forced reveal guess seemed bit contrived happened together wonder programmed sure win every round add looseness rules move number rooms number rolled die turn direction single player good deal latitude eight rooms given turn group whole even little strategy involved wasnt engaginga small thing stolen ring put chest houses electronics unclear chest doesnt lock mystery solved anything happen solve mystery ring goes box game starts box put game away small thing kind emphasizes whole games seems bit contrived randomin summary actions needed play game complex press buttons order clues actual mystery simplistic aesthetic appealing young children complexity excludes enjoying game overall seemed one enjoyed game unlikely anyone ask play
100988,0,1,3,played game friends kids fun playing yearold wasnt happy game thought childish yearold liked im sure would perfect kids range many pointed instructions somewhat complicated take rounds get everything sorted gameplay quick interactive enough youre always something kids never bored pieces board wellmade hold long time provided theres misuse abuse
100994,0,1,3,got game six year old daughter plays wide variety board games well computer games figured would fine despite age rating wife played several times although gets game perfectly fine isnt enthusiast first day hasnt asked play since ask herthe game seems set much like clue old mansion rooms move order different things point figure stole ring based variety clues enter room tasks talk snake performed pressing buttons electronic talking chest animal wants different food collected throughout house animal gets correct food respond variety ways including giving clue like thief tall search kitchen youre kept toes entire time ghost moves around house time limitthe game unique fact winner since everyone hears sees information one person wins game one person gets clue search kitchen next player would course follow directions game solved less everyone working together unfortunately theres bit loss fun missing thrill get competition others winning game think thats daughter enjoying likes things bit challenging dont bring believe win order fun winning natural reward one gets playing game one everyone appreciate rather thinking game allows opportunity children pass thinking playing gamethe biggest fault game age group claims ages older however despite three levels difficulty game far simple kids seven challenging part get actual clue identity thief case rule certain suspects thief tall means remove thief cards showing short people course barely challenge yearold could much yearold older rest game plays repetitive fashion move room room getting clues told theres mystery clues isnt lot challenge childs mindanother thing dont like game first time playing becomes increasingly confusing trying remember everything animal wants food since game short completed minutes start confusing games everything becomes blur alternative take notes seems almost like cheatingoverall wouldnt recommend idea interesting gameplay isnt much fun particularly repeated playing
100996,0,1,3,complex many games make sure time read rules impatient kids begin played several times different groups kids ranging younger kids pushing buttons box costs turns careful mix cooperativecompetitive gameplay since everyone timelimit person still wants one solve mystery heaven forbid run timeunfortunately cant really recommend game highly dont think replay value high novelty magic box wears pretty quickly rules arent clear start game pretty well figured relegated shelf soon
101020,0,1,3,minecraft fan would love get gift lot fun got two packs could make lots creations fridge metal surfaces around house however thin sheet magnet covered sticker scored bend take apart blocks youll noticed easily sticker comes magnet lot pieces handled played sticker peeling almost totally peeled solution print facsimile glue lucky kids old enough dont pick peeling stickers otherwise wouldve come apart lot sooner love theyre worth full retail price get sale discounted
101024,0,1,3,bought year old daughter big minecraft fan thinking shed want stick locker etc look great initial cool reaction magnets suffering benign neglect
101038,0,1,3,young minecraft fans enjoy toy pretty well made durable crafted foam pictured however foam lightweight also rigid almost like foam used playground padding pack wallop pet small child may best choice youngster uninhibited
101040,1,0,4,paid like boy wanted got opened seung times sitting closet ever since waste money decent product doesnt anything
101046,0,1,2,daughter many liv dolls various lines spa outdoors schoool etc loves wigs clothes multi joints posing doll cute cute wig clothes dancing feature ruins doll longer posable doll cant even sit stands one pose twists hips buy doll buy wig clothes doll
101047,0,1,3,doll isnt really worth anything cant sit like clothing price got full outfit accessories wig bad deal
101049,0,1,3,love liv dolls lot best thing liv line highly jointed bodies twist dance line newly designed body meant dance move legs cute feature first try longterm playability new body dramatically limits dolls poseability doesnt feel like liv doll pick head doesnt move easily forwardback bending torso knees rigid straight doll moves side side dancing motioni also concerned packaging line crazy took forever get doll ridiculous amount waste plastic ties hold dolls hands feet made dents one hand one foot seriously disfiguring hand maybe go away dont know makes nervous keeping dolls boxes amount timethe good things doll hayden twistable wig adorable love change color front love wig also like shoes pink topvery cute wellmade really like haydens makeup cool eye shadow nice pink lips wish could put head normal body fear head connection really different edited sayyou swap head regular liv dolls excellent news line really fun makeupunfortunately overall doll disappointment knew line different body thought would fun unique addition end cant get past rigidity lack options doll
101050,0,1,3,puzzles fine like different puzzle coded back shape help make sure know piece goes finished picture needed box cheaply made dividers worthless hold little slots created attempt keep puzzle separate box could definitely better made grandson loves thomas likes puzzles frustrating dealing box
101054,0,1,3,possible people state received actual wood puzzle truthful already separately purchased pair actual thomas wood puzzles actual wood grain one scene one came set set however pressboard effectively looks like cardboard wood texture grain puzzles box still proclaims four wood puzzles puzzling guess pressboard wood stretch definition bit really layered paper made rigid form using heat pressure effectively rigid cardboardas puzzles got son turned three couple months ago really good piece puzzles figured designs great months start get easy ill look puzzles piecesas far son concerned doesnt really matter wood looks like hold long enough moves puzzles really loves thomas enjoys putting puzzles together nice set pricemy real complaint deceptive opinion incorrect use word wood describe product
101055,0,1,3,good likeness son loves mirrors already broke mild play short drops floor ever happened diecast metal
101105,0,1,3,well purchased car thinking bigger wont recommended little people price much better stores
101118,1,0,4,reviewers comments wondered let odorous mat house opening packet say bad definitely sensitive kidsi toy called discovery town plastic book pages mat like expanding book times pictures point kids different buildings train tree parkthe horse hobbies look similar park neighbourhood feel instead triplicating images mat would lot interesting didnt repetitive images
101119,1,0,4,first thing noted smelled terrible coming box wrapping weird plasticlike smell minutes floor didnt notice picked hours later move smell wafted back potently imagine dissipate days case plastics distinct odorthe second thing noticed weight corners something heavy like chairs books first hour otherwise whole thing curl back roll couple hours seemed lay mostly flat ownthe pattern repeating pattern get least repeats every location mat three pizza places three gas stations etc would kind hope something unique dont know kids noticethis plastic easily cleanable one mother made fabric actually like better cant clean probably better option long runthe size large x says one kid happily play fight spacei think would given stars patterns didnt repeat werent weird smell generic nature pattern really give stars doesnt expensive feel isnt expensive think price getting fair deal would recommend wouldnt rave
101126,0,1,3,bought two grandchildren age christmas totally loved daughter said odor awful gave head ache fearing kids health put outdoor shed plans air back deck weather good much hoping odor go away airing doesnt wont able use real bummer kids loved
101133,0,1,3,reindeer kind cute novelty wears pretty quickly sings song squeeze squeeze syllable plays one song wish merry christmas two modes squeak gibberish kids four ages took turn messing minutes mostly left alone since recommend get one christmas ones theres also snowman play month pack away next year
101140,0,1,3,recently acquired two christmasthemed fisherprice singamajigs dolls reindeer snowman cute captured attention yearold nephew fiveyearold niecefor hour stated liked funky looks dolls wish dolls could play one song simply felt bored awhile dolls might appropriate threeyearold stands older children gimmick gets old real fast still price right andunder set get kick mildly recommended
101148,1,0,4,really looking forward singamajig opening sligtly disappointed cuteness factor scoreda major five mouth moves sings pretty neat problem purchased two couldnt figure make sing together advertises also wish ability sing entire song one press instead syllable syllable also disappointing together bad could way better
