original_index,true_label,predicted_label,actual_review_score,text
135236,0,1,3,kiddo enjoys making racket wish play preprogrammed songs hoping something let actually push buttons make notes upside songs way less annoying stuff blasting kids toy held well pretty serious toddler abuse
135243,0,1,3,didnt receive pictured guitar described correct color description reads updated new fire ice look featuring translucent blue guitar red blue led lights inside guitar solid green colored one since son already seen cant send back wish received one picture
135247,0,1,3,part participation amazon vines program recieved one reviewassembly took minutes clear tracks needed extra umph get little plastic guides little tower part hooks base vehicle comes pops fairly oftenwhat really matters weve five days year old daughter still wanders plays minutes probably amuses watch stuff go ski jump hit floor amuses recommend toy older daughter age even played couple occasions bonusoverall little flimsy side enjoyable still havent figured purpose little foam planesmissles girls like toss
135248,0,1,3,browse reviews see popular toy generally concur others said durability lack durability foam airplanes would like add positive negative havent seen highlighted plus side nice big size provides plenty speed stuff get going ramp stuff rolling spiral ramp cool negative side theres little replay value little boys played maybe half hour tops touched least two weeks hoping theyd get kick sending stuff flying launching ramp aka lesson physics luck
135250,0,1,3,kids love toy parents grandparents much get set littlest bump falls apart grown ups put back together hoping children get older put back together sure enjoy toy presently year old year old enjoying toy special treat big kids parentsgrandparents play along
135254,0,1,2,grandkids arent particulary rough toys thing falls apart easily found frustratingi love little tikes buying products since kids small usual standards
135259,0,1,1,first please know raising children years believe owned almost every single toy think little tikes think durable long lasting construction product little tikes big adventures action fliers even come close living standards mine year old assembled little time take rocket scientist assemble lot time however lets talk flimsy construction planning letting toddler play dont let lean going toy tester months shy years old loved watch plane take ramp far fun goes parents persepective worth money space takes sad give anything little tikes poor review hate wasted money could great toy
135271,0,1,3,first brought girls delighted years age older would sail wood floor hallway blast first day caster wheels stopped turning relegated carpet floor toy enginerd checked wheels hair debris never find reason cease spin even carpet love toy often issues deciding plays long think great concept construction could carried better
135283,0,1,3,lot fun initially one many riding toys get occasional usethe racer easy assembly snap wheels attach handle bottom closes velcro never really looks neati like fact move direction four wheels pivotit stable odd plastic leg sticking front keeps pitching forward makes look odd improves safetythe fabric seems pretty durable washing could problem since toddler sit well toddler guess potential cleaning problem necessary remove plastic parts throw whole thing wash may ruin major soiling accident surface washing enoughit used pillow removing plastic frame handle better snuggly pillows
135292,0,1,2,toy used year old boy opening package easy soon little boy saw toy excited loves movable toys one fit billhe used like instead uses lot transport stuffed toys puts rides wheels move well used hardwood floor overall little boy thinks fun toy play withif looking cutesie toy might caveat bottom hard little boy picked put aunts lap slammed hardupdatethe toy design faulty flip kid rides toy handle close middle force kid sit far back causing toy flip kids ride probably end running adults toes scoots well
135302,0,1,3,ordered pirate boy doll thinking regular size smallin size mini regular dolls like soft theyre small nice addition daughters lala collection would suited toddler
135308,1,0,4,like settlers catan game identical every way changed theme space stations ships instead roads cities elements vs resources planets instead terrain end reason dont think unless collector love little enterprise shipsmy biggest gripe put little ships bases game lame rant perhaps couple times gets little old keep ships bases well theres enough room box meaning would need separate storage box ships ships take much room attached base plus might break jammed box assembledi kind hoping maybe would tweak rules bit add something like many expansions settlers game nope pretty much raw settlers star trek theme insteadi still like prefer playing version original theme expecting something disappointed
135311,0,1,2,original played star trek version friends house found star trek version visually confusing reasons recommend buying staying original version settlers catan game number circles show radar type graphic numbers less likely rolled smaller radar area sorry really cant explain makes much harder tell frequency placing settlementsoutposts beginning game also numbers smaller less likely rolled making difficult find gathering resources game pieces raised little pedestal pieces two separate parts put together anything like plastic champagne glass id prefer simpler pieces importantly tall block view board making hard see numbers gathering resources also plastic look delicate dice really rounded corners takes forever fall spinning corner reason pips dice different colors one die blue red important little thing thought silly unnecessary food new game yellowgold yet correspond wheat original game building purposes really threw us since familiar original version development cards similar resource cards looking backs backs different color different graphic clearly see cards adding star trek theme original game concept really enhance game play difference game play addition set cards allow avoid change certain elements game instance one card allows ignore effects rolled another allows move star ship road equivalent friends didnt even use cards felt complicated already original one different enough justify buying
135338,0,1,3,cute dont think made well granddaughter loves show therefore well received surprised made fisherprice items series seem poorer quality im used company
135342,1,0,5,product birthday gift year old grandson bright red oven hood little tikes logo shipped package ordered september december birthday open inspect box take daughter imagine grandson familys disappointment receive damaged goods missing pieces amazons website tells cant return idea get missing piece upset angryi guess advice even gift take carton inspect every piece seller shipper cant trusteddecember amazon responsive complaint including phone call helpful person customer service offered ship new kitchen refund specified amount could buy missing hood return kitchen full refund pleased amazons response problem grandson loves kitchen plays timemy issue missing piece inability get contact amazon emailing customer service specifics problem worked quickly resolve issuethe kitchen sturdy versatile general find little tikes toys last longer childs interest toy child basically outgrows interest break
135355,0,1,3,mo loves kitchen however foods included cupcakes hotdog hamburger pizzas thats kitchen basically teaches toddlers choice foods listed fruitsvegetables little storage space oven fridge microwave cant even hold plates one shelf fridge holds cupcakes holds pizza use tupperware bowls silverware containers since drawer designated storage space
135368,0,1,3,im embarrassed dont iphone none children either reading reviews sure would great product mo old grandson thinking sent like books would great way little child onei find amazing children ability comprehend guess dont lol think wonderful also amazed plain old books soon outdated love kindle kindle hd guess things like phone norm lol
135370,0,1,3,boy disappointed thing nothing case thought would sort storybook activities doesnt teething ring side thats good thing say itif looking case child safely play phone one durable know case teething ring
135371,0,1,1,feel name toy misleading deceptive fisherprice laugh learn apptivity storybook reader nothing cellphone case highly priced case cute makes expensive iphone attractive baby nothing entertainment come phone boxfrom manufacturerpuppys apptivity book provides baby interactive learning experience protecting mom dads electronic device dribbles drool case looks like babys favorite book perfect way interact classic stories nursery rhymes durable case holds device behind clear film protect screen mom option block home button make accessible puppys apptivity book interacts free laugh learn applications baby advances content opening closing books cover helps promote early literacy skills adorable animations audio prompts encourage baby explore unlock even rich content apple products included compatible iphone g g gs g ipod touch g g gthe description refers fisherprice app unlock purchase im unsure make bold claim advancing content iphone build literacy skills clear film protect phone trouble baby capable inflicting expensive electronics animations audio prompts also come app phone toy keep mind safety lock keep month old age recommendation lol almost impossible open removing phonewhich begs questionhow answer use phone baby using major fail product please see picture actual back phone depicted products description home buttoni recommend product good conscience
135374,0,1,3,basically case iphone allow babytoddler play iphone might appreciate give something chew protect phone drops besides colorful
135375,1,0,4,lot toys market reality cases iphones ipads another one mind id seen one store would thought something like leapfrog system saw taught kinds things simply protector case iphone download app choice app store educational material comes become storybook reader independent handling id recommend toddlers months use thisfree fisherprice story apps storybook rhymes volume storybook rhymes volume storybook rhymes volume compatible iphone gs ipod touch gthe case solid two handles small toys either side case insert phone flip give turn round button insert iphoneipod push seal hard plastic piece across bottom protects home button nice feature case droolproof waterproof supervision must wouldnt disadvantage open change apps make receive calls considering case intended perfect calling storybook reader little load apps iphone perfect temporary distraction toy tossed toy box
135379,0,1,3,appreciation item significantly depend childs age parenting style product functions well heavy duty case ipod touch iphone one plus iphone ipod case quite difficult get however thats also negative youre planning dedicate device use product particularly easy pop iphone case might using one quick switch childfisherprice provides free apps downloaded use case theyre ok utility probably depends age child interest providing tv style entertainment apps take fair amount space seems two songsstories one book itsy bitsy spider one two buckle shoe apps seems include counting learning body parts etc apps fine quality younger babies little understand interact like watching tv learning interacting apps progress opening closing book touch screen case sensitiveif older child learn certain childrens apps dedicated iphone ipod touch use item acts effective heavy duty case protects electronics helps child play
135380,0,1,2,huge protective shield iphone really saw value product phone already protective case screen protectors huge toy adds another layer thatnot useful much fun toddlers huge space hog toy bin
135381,0,1,3,fun little toy youngest set many times seen year olds reach cell phones still cringe case put itouch iphone hand little one g itouch fit easy enough use touch screen even though faceplate thick plastic feelingif manage child proof backing get itouch great solution doubt would survive immersion looks pretty sturdy otherwisei put itouch button top cut made upside case itouch right size old enough doesnt correct upside orientation three sides pretty interesting learn itouch never issue issue actually corrected reset itouch recentlyif put itouch orientation correct cant use button huge issue problem old mine issue also corrected resetthe apps cute found easier go app store download themand fisher price theres excuse kind packaging way could made difficult get box thing worse breaking fingernails child watch hear kind language said gol darn times
135385,0,1,3,pros baby loves month old granddaughter fun free apps come easy baby use baby back program baby hurt phonecons tight fit ipphone phones covers used problem phone cover easy take mine tight fit back hard put especially simultaneously pushing button trying slide lock adjust volume switch apps apps use deviceoverall think great product granddaughter loves parents much given cons great interactive book dont worry destroying real book would recommend toy
135386,0,1,3,found advantages using laugh learn reader compared little ones use apps directly unenclosed iphone ipod tested iphone however essentially special case easy little ones grasp case reader iphone ipod must added opening shutting books relatively thick easy handle cover allows babies toddlers turn pages easier beginning motor skills manage fact learning swipe screen iphone tested attractive appearance bright colors storybook reader engage babies attention looks like beginning reading book setup easy apps ideal babies books containing simple nursery rhymes stories objects move touched one example baby touched screen pots kitchen shook seemed sparkle basically certain models iphones ipods caseand insert device preloaded several apps dont need bunch books carry along yes reviewers noted use apps without case looks feels like board book put reader case also separate brightly colored rings side allow babies grasp reader easilythe case also protects iphones ipods messy fingerprints baby drool etcthere one shortfall dont like iphone inside protective case wouldnt fit readers holder remove iphone case test laugh learn wouldnt let baby use without right prevent book tossed across room nearby encourages parentbaby interaction thats good thing
135388,0,1,2,ive looking something like protect iphone yearold grandson iphone proficient honest always wants use phone ends accidentally deleting appointments calendar contacts worse yet calling person havent wanted talk years thought case would help provide limited access phone protect time kindathe case heavyduty plastic box made look like storybook handle doubles teething ring frankly baby still teething doubt theyd able navigate functions story book apps free downloaded app store baby older say story book apps may still interesting use apps phone without case thing case really offers ability hid home button child cant leave storybook app access areas phone protective clear film covers iphone screen keep safe baby drool sticky fingers thats sharp object child might wield could easily cause damage screenthe interactivity case provides closing opening cover advances story app next screen couldnt get work plus kids know iphones touch screen swipe accomplish thingputting phone case isnt easy youll think youre going break hard press close hear clickbig drawback cant answer phone get call baby using unless spare iphone data plan devote toy child use case really unnecessarybottom line big plastic case hold expensive electronic item kids play free app doesnt require case use
135391,0,1,2,want recommend fisherprice laugh learn apptivity storybook reader im really really hard time storybook reader basically acts ipod case protects gadget toddlers slobber sticky icky hands correctly oriented also keeps baby pressing home button case colorful handle doubles teething ring thats extent product reallythe creamy filling product supposed app download app store really makes product educational fun filled experience fatal flaw download app free without actually purchasing fisherprice laugh learn apptivity storybook reader apps found review isnt say fisherprice shouldnt get support created nice educational entertaining app go case id suggest keep purchase another one excellent toys instead
135393,0,1,2,iphone goes bring baby apps let kid play really case protect phone kid goes nuts youngest son loves iphone thought would great wanted nothing phone fit pretty loose inside clear protective screen flimsey broken seconds cant answer phone recommended apps used great idea followthrough design
135394,0,1,3,place iphone laugh learn daughter loved play six months uses giant chew toy sturdy dropped iphone break like reviewers said nothing case babies find fun daughter always wanting give phone could made toy apps would better
135395,0,1,3,love fisherprices laugh learn series several laugh learn products offered consistently fun yet engaging child development children high expectations laugh learning apptivity storybook readerthe product consists iphone case offers fairly strong protection series free iphone apps write use install run app put phone inside case hand phone toddleras stated earlier case offers fairly solid protection offering nearly complete protection drops biting covers entire iphone marred flimsy cellophane screen protector prone scratches wrinkling hard removeanother problem switching app requires take phone gets tedious pretty quick workaround inserting phone upside gives access home button requiring use ios triple click guided access feature prevent child switching appapptivity apps fairly well made level apps leading child app developers like duck duck moose peapod toca boca free offer enough visual audio feedback keep young ones engaged certainly restricted launching apps
135398,0,1,3,time seemed like good purchase since old unused iphone seemed perfect sturdy welldesign things fisherprice experience however getting phone case understandably painstaking process serves well childproofing creates dilemma able easily turn phone dont battery soon goes dead next time bring worthless subsequently went different albeit expensive solution purchased lifeproof case phone protect drops toilet etc employ new ios guided access feature disable home button functions prevent boy anything phone use app launched mo old also free apps intended use phone good youd expect free didnt hold interest long became annoying us pretty quickly well
135399,0,1,3,ill honest got item amazon vine didnt read specs closely enough compatible droid seemingly iphones course droid looks like really fun product appears made well need find friend iphone baby
135403,0,1,2,seems like really great idea might child either actually playing games young carebut daughter wanted phone casesee heres issue cant hit home button child like mine months pretty much gets greatest thrill swiping unlock bar getting siri talk hitting home button phone passcode cant get much furtherthe case annoying parents anytime want change app playing adjust anything need completely take phone wayalthough see positives case think otterbox bit practical likely keep phone safe
135405,1,0,4,weird apparatus intrigued enough pick amazon vine program hard plastic shell iphone fantastic translucent cover babies view storybook apps iphone completely protected drool dirty hands food etc month old turn pages simple story apps linked product touch screen book shifts next pagethe product perfectly fine one benefits essentially use child app comfort knowing kid baby ruin iphonethink bulky screen protector toy
135410,0,1,2,cute toy nephew likes lot feel performs really doesnt go go inches pulled back would say adequate good purchased little love mickey satisfied aunt katie much
135415,0,1,3,got fisher price bucky pirate ship first came relatively happy help well lots fun sound effects shooting water cannons excited get hooks jolly roger ship little ones play act one favorite shows disneyi think well made found trap door slide walk plank shooting water cannons lots fun like bucky wheels bottom ship little one scoots floor rolling motion like sailing sea love one things wish sound effects get bucky considering half price understand doesnt one advantage though toy doesnt need batteries imaginationbe warned ahead time jolly roger quite bit smaller buckyfinally thing dont like toy many fisher price toys late want buy additional pieces order get characters instance bucky comes jake parrot buy supplemental pieces get izzy cubby extremely dislike tactic almost force buy bucky set come jake izzy cubby parrot jolly roger set come hook smee pirateoverall though child loves jake neverland pirates think extremely happy jolly roger alsofisherprice disneys jake never land pirates jakes musical pirate ship bucky cant really one without would also recommend buying thedisney store disney jr jake never landneverland pirates piece action figure figurine gift play set
135433,1,0,4,like toy cute kiddo ton fun buckey ship one complaint flag cannon attach popping onto plastic constantly fall made snap better wouldnt fall time son wouldnt get frustrated
135438,0,1,3,bucky ship nice addition like bucky well built simple looks great compared popular tv showthis smaller bucky many neat tricks accessories hook would limited fungreat addition collection jake neverland pirate fans
135442,0,1,3,nephew liked wish came balls also easy set hard keep together straps like break apart keep strapping back
135445,0,1,3,purchased toddler boys indoor activity upcoming fallwinter months really enjoying complaint best quality choose use tunnel came ball pit fort close together rowdy boys running fort tended get knocked collapse found longer standard size tunnel worked much better inbetween
135458,1,0,5,high quality bands like cheap ones break stuck together worth extra money
135462,0,1,1,cheap plan let toddler show school paid logo course
135463,0,1,2,bought daughters nd birthday loves back packs minnie however arrived purple backpack different picture cute picturedbut size fine daughter quality okay price
135474,0,1,3,far nonturtle tmnt action figures go one middle pack flimsy krang doesnt feel cool shredder foot soldiers arms move thats arent accessories hes big dog big fan
135490,0,1,3,parents perspective review collectors perspective review belowfun robotic ninja turtle figurethere one small missile fireblast accessory included inch long take care throw packagingnote stocking stuffer size toycollectors perspective reviewprosa classic tmnt character returnslike nickelodeon ninja turtle figures figures priced much competitively star wars transformers counterparts brick mortar stores big plus find instore priceconspaint apps suffered bit characters yellow headband painted front face sides head grey plastic color even though see headband sculpt continues bit sides back packaging even shows yellow supposed wrap around head bit headband effect figure could also really benefited metallic paint job instead usual dull grey plasticlookno elbow articulation arms move shoulder swivel forearm like figures able bend elbow gives figures display poses play valuefigure shorter tmnt even mikey shortest linetheres whole lot accessories missile accessory even though package mentions flame thrower missile launcher get missile accessory original tmnt figure came backpack replaceable hand mini satellite dish new metalheads missile springloaded flick fire meaning flick finger behind elbow unsightly hole back arm fire weapon feature probably eliminated elbow joint firing hole stationary workthe metalhead packaging artwork also antennae sticking head none plastic circle around antennae beoverallnot bad figure far toy line seem like four main turtles ones full articulation best paint details feel like metalhead also animated look turtles overall appearance looks cartoonish metalheads forearm gauntlets also remind ultimate iron man whose repulsors fired forearm instead palm hand could really used accessories still metalhead fan favorite easily best second wave tmnt toys pick nostalgia never got chance grab versionfinal commentsi guess really hurting review missed opportunities fun robot turtle theme since metalhead robot turtle shell could designed open reveal weapons storage locker inside body cavity guns spare nunchakus ninja stars turtles pizza oven etc elsewhere franchise tmntivturtles time metalhead also neat abilities modern toy manufacturing could fun pop open chest reveal hidden laser guns telescoping fists extend punch enemy toys etc
135534,0,1,3,purchased one year old daughter go zoo talker toy seems like wish made separate sounds though
135543,0,1,3,clear five minutes playing game son wouldnt asking play simply didnt keep attention whereas play card games often rapid succession well keep handy dont anticipate hell want play one two times
135549,0,1,3,wasnt really sure expect game picturing matching game animals houses thats two kinds animals game cats dogs houses match random people houses actually matching colors five different colored cards divide animal cards players hide around room game starts pick house find matching color animal game lasts variety lengths depending good hiders cute game honestly price point kind ridiculous entire game consists playing cards determine worth
135554,0,1,3,half cards house cards half pet cards place house cards face hide pet cards around area playing players get house card try find hidden pet card matchesthe kids thought seek n find part fun thought hiding part dumb better matching gamei give stars since kids like dont seem playing probably pass us think child likes sit play matching games would get use cards
135561,0,1,3,card game perfect kids pets however son adores animals played cards lot longer played game us besides game cards used many different activities younger kids like recognizing pets colors house types pet sounds active language play also explored homes involved like house like color door think lives house etc son also liked playing memory game us go fish variationthe cards good quality cute cartoon pets houses easy game grasp little kids could even used babies earlystart education think older kids find beneath might play lose interest quickly
135562,0,1,3,game rather complicated thought going like memory game really hide seek players hide pet cards instead kind busy game complicated needed children played one weekend played solitary memory games afterin twoperson game different color house cards put flat surface different color pet cards mixed hidden players supposedly one part sticking players come back beginning point pick colored house try find pet color difficult hid come back new house find pet matches colorwith player games one person hiding others look corrected lot flaws two player game didnt actually know cards hiddenthe graphics cards pretty bright well done colors bright easy findinstead using card stock cards made two layers card separate even took plastic pack
135564,0,1,3,first times daughters played game enjoyed lost appeal fast though im thinking theyre old pretty much matching game theyre nine hide cards throughout house go finding matches think would great party game younger kids
135566,0,1,3,pet frenzied game kids uses cards gameplay simple expected recommended age makes little sense anyone older instructions slightly different players vs players situations players hide pet cards composed colors yell pet frenzied frenzy players take card house cards colors search pet color house drew players find match draw new house card continues pet cards found note cards run players without house card left steal house card another player find matching pet card first least last rule allows find kids friends invite back another play datethe cards thick enough wear quickly large bright make easy enough spot though difficult shuffle gameplay gets old quick anyone years old much educational game still year old get kick game asked play several timesthe hide go seek mechanic widely used kids games days find fly go seek game much better overall though appeals mostly girls
135570,0,1,3,pet frenzied good game younger audiences played game year old kids enjoyed although definitely enjoyed playing larger number friends game simple match pet house quickly two kids found game fun although found got bored game two hands kids playing looking cards game got much competitive therefore fun cant imagine older kids finding game particularly appealing especially since cards super cute little kid kind way time tellthe cards brightly illustrated look cute card stock good par deck playing cards would good stocking stuffer young pet lover
135580,0,1,3,essentially color matching game using thirteen pairs five colors socalled pet houses pictures variety cottages bear relation petsthe point match color card border regardless pictured pet domicile really suitable threeyearolds speed essence played older children however really card variation easter egg hunt belittle egg huntschildren love always sturdy deck springboard activity parent invent
135584,0,1,3,game cute several ways play enjoy game generally keep kids coming back dont like hide seek part find us still finding cards kids attention quickly lost also younger children older ones interest recommend game would spot much fun several ways play appeals older children well
135586,0,1,3,interesting enough game year olds enjoyed matching colors houses various pets however create much simpler rules play play instructions written packaging way complicated average year oldon plus side cards beautifully designed larger normal playing cards
135592,0,1,3,grandkids played seem enthused later one lost cards none asked play missing cards concern perhaps age digital games perhaps particular card game interesting since enjoy card games suspect latter
135593,0,1,2,recently opportunity try pet frenzied kids card game got granddaughter thinking would good upcoming long plane trip luckily tried trip frankly bust way confusing attention span year old granddaughter loves play games general engages well good honest im sure older child would interested
135596,0,1,1,though year would like think little young would say older good age
135597,0,1,3,played year old granddaughters simple enough little one able play fun older one since players ability remember things large part game im hider since memories young fresh kids seekers enjoyed game couple times kids wanted play different game usually enjoy playing new game honest also ready different game word frenzied clue kids get noisy wound definitely isnt lets play game bedtime game
135598,0,1,3,cards colorful seem sturdy enough last least game gets little rugrats duffs little well maybe five minutesthe product page recommends year age think might realistic
135602,0,1,3,toy overprice animals hard get sink talk kids hard time putting get talk say one phrase even glitches lamb sink say stuffy supposed say
135603,0,1,3,cute year old excited still plays time time downside small pieces stuffys horn broke win week playing
135605,0,1,3,got gift year old greatgranddaughter thought expensive getim sure love receives christmas
135625,0,1,3,well paid much itemi found target half price soon ordered little granddaughter wanted disney castle went convenience ordering online problem item made happy dont like much paid one thing dont likethe castle already comes princesses package duplicates although different dresses wish put different princessesor even couple princes
