original_index,true_label,predicted_label,actual_review_score,text
615,0,1,1,yet another terribly designed take n play set trains excellent sets frequently badly designed really wonder whylike knapford station set trains enter never leavethe designer somehow forgot angle exit leave amazing fisher price supposed great brandplease give us better thomas sets
623,0,1,3,love tumbler doesnt spill year old rolls around ground often unfortunately hole end wand blow make bubbles whatever call small probably design cup keeping fluid spilling difficult young child blow directly small hole hasnt able produce bubbles yet wish end wand bigger
624,0,1,3,monkeys tiny bought party favor worried give soo small need find another use
642,1,0,4,niece absolutely loved costume cheaply made expect price wings dont stay well doesnt seem mind
664,0,1,1,let say love idea toy great fun however quality poor ball go past see plastic hinged together properly hence getting caught upper track useless gift contacted plasmart well see send replacement
671,0,1,3,gave son first birthday surprisingly seems pretty ambivalent hes fisherprice laugh learn love play puppy since months one favorite toys thought hed love hes pretty much ignored one thing thats different love play puppy toy buttons one foot hands buttons flip page book recites little poem overall seems say way less love play puppy yes moves talks sitting upright hard youre baby playing toy noises mechanism almost totally drown voice husband says sounds like electric drilli reccomend love play puppy insteadfisher price laugh learn love puppy
674,0,1,3,dont mind finding marbles house may toy ill admit young boys love play game also like make mess theyre done playing theres much educational value involved dont think meant
689,0,1,3,bought model years old son loves sharksit shows everything inside shark colors good standcons difficult put pieces place ends breaking disassembling stand also broke first week
699,0,1,2,bought one year old great nephews christmas like darth vader version toy wish would sound type light eyes came
716,0,1,2,bought toy daughters first birthday noises music train plays great however rarely played almost two wheels stick train goes forward works pull backwards never use handle pull train fun train sounds music would look something sturdier interesting
723,0,1,3,tots love help kitchen something want encourage im dreaming day cook clean thats love little partners learning tower big wont get way alternative easyfold kitchen helper stepstool concept keeps tots safe falling regular step folds easy storage cheaper adjustable platform heights lock place sides dry erase chalkboard additional activities supports lbs mom motherinlaw needs little lift hop upreviewed
731,0,1,3,product well packaged daughter thought purse comes neat zippered pouch games made cardboard overall though ok
743,0,1,3,truth told seems like sort social game fun situations repeated play casepros large group folks enough knowledge bluff game much promises fun socialinteraction laugh lot interactionscons game doesnt work well number circumstances across generations questions dont apply game doesnt work players dont knowledge sometimes happens members larger groups couple questions open door serious consideration dropped use avoid negative feelings small groups players hosts right answer pretty obvious duplicate answers must changed match host card returned changed idea bluff something host might say come time time ignored rule plays adjusted scoring rules scoring bit confusing complicated social game first time around frustrating end adapting make sense finally cards hand host wipable cleaned afterwards process handled marker comes smudgesit game terrible game needed forethought manufacturers people wont want make adjustments make playable times even folks fun wanted play something else instead means even among folks enjoyed doesnt staying power apples apples cranium etc
752,0,1,2,im finding rather complicated rate toy appropriately want emphasize front review somewhat lengthy ask everyone please read contain consider important info productok first upon receiving item pretty surprised packaged cloth animals go blockcylinder attached inside string animal strung together immediately cut loose pulled strings animal however children mother owned daycare growing purchasing childrens toys many years plenty child safety experience general without instructions stating strings removed none eager imagine could happen younger inexperienced parent perhaps parent duh day possibly rush scenarios happen best us leave strings thinking maybe supposed stay attached toys made way literally strings like thick cross stitching thread strings wasnt impressed packaging felt packaged way sticker attached instruction pamphlet something cautioning removal strings prior play said tend somewhat paranoid childrens safety issues though worst safety hazard ive ever seen moving onthe next thing noted size animals plastic rubber maybe even hard foam would fine however cloth cotton stuffing batting fill case squishy mushed flat compacted tight little ball easily chicken lambs even pigs small opinion baby young toddler chewing slobbering feel could become lodged throat rather easily would hard expel materiali also found several loose threads hanging around edges cylinders animals cut pull offthe last issue set cylinder construction cylinders cloth covering cardboard maintain shape realize many childrenbaby toys made cardboard problem complaint however quality cardboard used thin makes durability issuei actually shocked issues found set manhattan toys always one faves many toys manhattan baby stella tons accessories whoozit toys many always pleased manhattan purchases consider one best sources fun educational safe toys reasonable pricenegatives aside baby girl truly love toy set months plays alot accomplishment homes massive assortment toys places even attempt make excuses flat spoiled rotten combined fact age yrs bracket makes difficult one toy keep attention longer minim sure whether bright colors put take factor cows gave cows cylinders put rest away flaps close whatever reason adores toy set grab tons toys available sit put cows cylinders take back long periods time tires moves play things always returns pick shortlyfor us toy still excellent value money well spent daughter loves however others may find remove much set safety purposes makes set less stellar purchase essentially paying cardboard cylinders stuffed cowsi realize review rather lengthy thank took time read wanted make sure mentioned safety issues found product important factor choosing childrens toys feel strongly construction quality toys rapidly declined companies parents alike focusing much recently toxicity paints chemicals plastics say things may hold merit children using bottles plastic items made bpa years chewing painted toys even longer ill resultsi personally much concerned child toy constructed materials causing choking injury hazards know happen rather focusing something may pose risk laterbased experience could really recommend toy others worked well us worth effort taken make necessary adjustments feel may good purchase others may dangerous circumstancesi give product stars design concept educational value general playability remove stars negative issues product packaged constructed differently larger animals would definitely star productplease take points consideration purchasing baby younger toddler thank
754,0,1,3,got pack bucks bought three kids opened couple packs see liked within couple hours use worked kids loved themwe used days seem holding nicely considering cheap black stretchy bands come long dont lose go back together easilykinda wish bough another cousins going halloweenedit wanted let everyone know weve got handful left months ones left still work im amazed long lights lasted cheap things would definitely buy
759,0,1,3,directions arent clear show transform truck form robot form item shipped robot form son husband spent good deal time trying figure transformation havent successful well enough made colorful since frustrating use son hasnt really played much despite really excited first got definitely dont recommend paying full price item
764,0,1,1,man sorry didnt check amazon first wanted something fun kids fourth july none chalk dried five hours glow waste time money excitement buy even free
765,0,1,1,daughter received oven christmas gift interested see one bakes ice well dont followed directions exactly two times cakes turned like unbaked cookie dough daughter like little ice cube tray currently uses oven play accessory toddler kitchen save money skip product
781,0,1,3,cute toy ferris wheel pretty flimsy handle turned tends lift fall conductor character made set others require zoo set order work activate special featureseach character specially designed base unique pattern device plugs recognize set none recognized conductor snaps get identical sounds pressing smokestack animals sit place sounds etc could use small critters toy money bad deal also comes way upsell child continuously nagging rest set
790,0,1,2,toy year old daughter asked christmas picked store price fair bit cheaper considering product issues doesnt seem like made wellwhen got toy thought pool would blow pool blow pool seems practical put together would durableout box barbie great movable joints regular barbie dogs adorable daughter loved one plastic squishy barbie dogs would make great bath toys plastic larger dog also swims move tail batteries required product pool first looks like easy put togetherputting together instructions assembling pool difficult put together even difficult basically put top rim pool inside plastic try click pieces together easy way opinion rim pool attached already saw pool three flimsy legs hold worried knew right away would stable legs stable begin pool needs something hold upwater pool putting water pool plastic flimsy thought sure going break weight water luckily break putting water since bottom support pool make difficult anything holding pool turning water faucet cant take hands second heavy lack support note parents little water pool better lot water pool daughter playing legs didnt hold well huge puddle water ended kitchen floor pool durableplay time pool isnt leaking put little water prevent leaking daughter great time toy loves playing water loves idea able put barbies little water bath diving board dog really cute daughter likes likes pretend barbie using diving board lot fun doesnt play longissue daughter storing pool room tends fall apart easy loses legs pool diving boardbasketball hoop personally told didnt like alot falls apart doesnt know say didnt take apart comes apart itselfoverall potential good toy find better way make pool still like blow idea would pay much toy since opinion paying barbie dogs really pool pool would worth buying barbie dogs great product like dolls areconsdifficult put pool togetherdifficult keep pool togetherweight water much flimsy plastic poolhave use caution less waterkeeping togetherpoorly madenondurable plasticprosfun kids get right amount water itbarbie made well bendable jointslarge dog cute wags tailsquishy dog also cutebarbie dogs would make great bath toys
795,0,1,3,son loved playing set loves taking tracks apart putting back together issue train unlike smart wheels train actually moves problem trains batteries died within couple days heavy use
797,0,1,3,makes annoying sound love inflict fellow teachers hard position launching due small finger pockets
805,0,1,1,review nerf nstrike stampede ecs toycustomer review amazon vine program whats thisthis first toy gun type children experienced supervision kids starting years old fun ages boys girls think toy rank well fun educational value durabilitythis toy gun quite large shoots durable nerf cylindershaped darts comes four ammunition clips three hold rounds one holds six rounds ammunition clips chamber like real thing thats important realism makes worthwhile pick spend darts order reload play weapon jammed several times instructions show clear jam one occurwhile nerf darts completely spongy gun shoots velocity thats powered size batteries included makes cool set sounds safety firedthe parts toy gun highly representational real thing adds educational value kids want learn things work toy provides teachable moments closely supervising kids parents give lessons safety personally see anything toy gun would teach violencei operate toy without removable shield would different one one case shield would practical defense participants shooting aimed large inflatable exercise ball nerf darts bounce pretty far far toy hasnt exciting
808,0,1,3,shes cute doll daughter enjoys playing shes large bit heavy doll daughter enjoys interacts speaks limited saysdoes must pieces come packaged get recognizeinteract meaning wont eat spoons suck objects put mouth eatingdrinking mechanism doesnt actually suck anything intake limited get slide intake immediately diapers maybe expectations bit high expected doll price point
834,0,1,1,really expected like product sadly doesnt even come close expect crayola brandthe item promised nicely shaped firm surface would good size shape holding lap using tablethe minus side includes everything elsethe marker ink pale hardly seen board matter angle firmness use atthe wiper cloth good drty pad used included liquid filled eraser suspect light dish soap concoctionthe board still feels like wax build even cleaned places thickest feeling markers wont leave color allmy advice buy wipeoff board dollar store box washable markers youll spend less happier little artist
845,0,1,2,tool box way many pieces enough tools tools realistic either mallet hammer wood splintered paint chipping screws untouchable throw lot away splinters bad threaded times holes impressed tool kit green toys tool box leaps bounds better one made recycled material chemicals tools look work like real tools tool boxes year son uses green toys one nearly every day barely touches melissa doug one
865,0,1,3,bought babe think helpful know different shape color
866,0,1,3,year old fun watching play playing magnet strong hard hold balls also needs perfectly flat surface work properly makes best traveling
870,0,1,3,daughter loves puzzles excited come across puzzleball looked like fun educational challenge even better dozen different ravensburger puzzles among favorites well made fun work onthe puzzleball much first stepbystep thing numbered pieces sort like working legos guess could say theres fun really working puzzle second six year old found tough get pieces stay together work realize recommended age case agree recommendationi loved educational value working globe together little bit disappointed execution think make choice regular flat map world puzzle would probably better
881,0,1,3,purchased boots ty beanie baby weeks ago got mail record shipping went fine usual amazon read reviews little late sure actually impulsebought item fact shopping online daughter got excited saw picture stuffed animal anyway later read reviews going try change order cancel late glad least ready receive little inch stuffed animal pros consprosgood qualitywell made dont foresee issues end beaniebaby makes good little stuffed animals differentappearance exactly looks pic daughter really like playing lot todayconssize general complaint truly inches inchescost probably sold bestoverall would give think good purchase realize size ok paying price ask would say would go cents rummage sale
889,0,1,3,toy similar playdoh addition clay comes plastic bodies mould clay build different characters small tools different shapes circle square triangle star etc pick buttons decorate character finished characters look nice tools work alright clay given enough complete character moulds provided kit need purchase additional clay tools messier cleanup eg clay often gets stuck star big dot tool kids need quite bit patience complete characters
903,1,0,4,really cute got month old think missed boat got maybe months ago think would interested
905,0,1,3,stick tub tile walls perfectly stayed hours work well describedpictured correctly got three stars daughter got bored pretty quickly plays city ones much
910,0,1,2,received dol granddaughter scared seriously doll large head larger expression scary kindly agreed take back refund
916,0,1,3,year old son car fanatic thought would love transformer really like toy first hasnt interested much since
